Student ID,English,Mathematics,Science,Social Studies,Logical Reasoning,Computer Awareness,Branch,Course
Student_72_8,36,40,40,40,38,38,Vocational,Vocational in Culinary Studies and Cooking
Student_73_1,51,46,46,38,49,55,Vocational,Vocational in Computer Science and Information Technology
Student_73_2,44,47,47,39,45,44,Vocational,Vocational in Mechanical and Electrical
Student_73_3,45,49,36,46,48,41,Vocational,Vocational in Construction and Design
Student_73_4,40,48,42,51,48,45,Vocational,Vocational in Hospitality and Event Management
Student_73_5,48,46,42,41,50,41,Vocational,"Vocational in Finance, Business and Marketing"
Student_73_6,52,45,42,45,42,50,Vocational,Vocational in Arts and Media
Student_73_7,53,43,45,40,50,45,Vocational,Vocational in Physical Education and Wellness
Student_73_8,37,38,38,35,35,37,Vocational,Vocational in Culinary Studies and Cooking
Student_74_1,41,55,49,43,50,46,Vocational,Vocational in Computer Science and Information Technology
Student_74_2,41,52,53,37,43,45,Vocational,Vocational in Mechanical and Electrical
Student_74_3,53,43,39,47,46,44,Vocational,Vocational in Construction and Design
Student_74_4,43,41,42,54,43,44,Vocational,Vocational in Hospitality and Event Management
Student_74_5,49,51,39,39,49,50,Vocational,"Vocational in Finance, Business and Marketing"
Student_74_6,50,39,45,54,46,48,Vocational,Vocational in Arts and Media
Student_74_7,41,40,46,43,47,43,Vocational,Vocational in Physical Education and Wellness
Student_74_8,38,37,37,38,37,36,Vocational,Vocational in Culinary Studies and Cooking
Student_75_1,55,55,49,42,44,47,Vocational,Vocational in Computer Science and Information Technology
Student_75_2,49,47,45,43,42,50,Vocational,Vocational in Mechanical and Electrical
Student_75_3,52,50,37,51,46,44,Vocational,Vocational in Construction and Design
Student_75_4,49,48,37,50,43,48,Vocational,Vocational in Hospitality and Event Management
Student_75_5,53,50,39,35,53,47,Vocational,"Vocational in Finance, Business and Marketing"
Student_75_6,54,45,37,46,48,50,Vocational,Vocational in Arts and Media
Student_75_7,50,39,54,45,46,45,Vocational,Vocational in Physical Education and Wellness
Student_75_8,39,39,39,37,39,39,Vocational,Vocational in Culinary Studies and Cooking
Student_76_1,45,55,52,45,48,55,Vocational,Vocational in Computer Science and Information Technology
Student_76_2,44,55,50,37,50,45,Vocational,Vocational in Mechanical and Electrical
Student_76_3,44,47,42,49,45,41,Vocational,Vocational in Construction and Design
Student_76_4,51,44,36,50,43,47,Vocational,Vocational in Hospitality and Event Management
Student_76_5,52,50,43,42,53,47,Vocational,"Vocational in Finance, Business and Marketing"
Student_76_6,55,39,35,53,49,42,Vocational,Vocational in Arts and Media
Student_76_7,54,40,45,42,50,48,Vocational,Vocational in Physical Education and Wellness
Student_76_8,36,38,40,38,39,37,Vocational,Vocational in Culinary Studies and Cooking
Student_77_1,52,47,53,37,44,51,Vocational,Vocational in Computer Science and Information Technology
Student_77_2,41,52,50,41,42,48,Vocational,Vocational in Mechanical and Electrical
Student_77_3,45,43,44,52,55,48,Vocational,Vocational in Construction and Design
Student_77_4,50,47,37,53,49,48,Vocational,Vocational in Hospitality and Event Management
Student_77_5,41,49,36,41,53,45,Vocational,"Vocational in Finance, Business and Marketing"
Student_77_6,47,42,45,55,41,41,Vocational,Vocational in Arts and Media
Student_77_7,55,41,53,36,48,43,Vocational,Vocational in Physical Education and Wellness
Student_77_8,40,36,37,36,35,38,Vocational,Vocational in Culinary Studies and Cooking
Student_78_1,48,49,49,42,49,47,Vocational,Vocational in Computer Science and Information Technology
Student_78_2,51,47,49,45,46,44,Vocational,Vocational in Mechanical and Electrical
Student_78_3,51,43,36,46,53,46,Vocational,Vocational in Construction and Design
Student_78_4,54,41,35,47,41,45,Vocational,Vocational in Hospitality and Event Management
Student_78_5,48,46,38,44,54,50,Vocational,"Vocational in Finance, Business and Marketing"
Student_78_6,48,37,43,46,48,46,Vocational,Vocational in Arts and Media
Student_78_7,43,36,49,41,41,42,Vocational,Vocational in Physical Education and Wellness
Student_78_8,39,35,35,40,35,35,Vocational,Vocational in Culinary Studies and Cooking
Student_79_1,43,54,52,38,48,48,Vocational,Vocational in Computer Science and Information Technology
Student_79_2,51,52,46,40,45,48,Vocational,Vocational in Mechanical and Electrical
Student_79_3,40,42,39,51,51,43,Vocational,Vocational in Construction and Design
Student_79_4,55,42,37,53,50,42,Vocational,Vocational in Hospitality and Event Management
Student_79_5,40,45,36,45,51,47,Vocational,"Vocational in Finance, Business and Marketing"
Student_79_6,50,43,42,47,50,41,Vocational,Vocational in Arts and Media
Student_79_7,42,41,45,35,43,42,Vocational,Vocational in Physical Education and Wellness
Student_79_8,36,36,38,35,38,36,Vocational,Vocational in Culinary Studies and Cooking
Student_80_1,42,54,47,38,43,51,Vocational,Vocational in Computer Science and Information Technology
Student_80_2,45,50,53,45,44,49,Vocational,Vocational in Mechanical and Electrical
Student_80_3,51,50,40,52,50,45,Vocational,Vocational in Construction and Design
Student_80_4,48,41,45,49,46,46,Vocational,Vocational in Hospitality and Event Management
Student_80_5,54,50,38,42,49,46,Vocational,"Vocational in Finance, Business and Marketing"
Student_80_6,45,40,38,49,47,50,Vocational,Vocational in Arts and Media
Student_80_7,48,45,50,40,43,47,Vocational,Vocational in Physical Education and Wellness
Student_80_8,37,38,35,35,37,40,Vocational,Vocational in Culinary Studies and Cooking
Student_81_1,41,46,41,35,46,48,Vocational,Vocational in Computer Science and Information Technology
Student_81_2,48,52,47,36,50,41,Vocational,Vocational in Mechanical and Electrical
Student_81_3,41,42,38,52,55,42,Vocational,Vocational in Construction and Design
Student_81_4,45,42,35,53,45,43,Vocational,Vocational in Hospitality and Event Management
Student_81_5,54,50,39,44,50,41,Vocational,"Vocational in Finance, Business and Marketing"
Student_81_6,40,45,39,52,42,43,Vocational,Vocational in Arts and Media
Student_81_7,42,36,50,42,43,46,Vocational,Vocational in Physical Education and Wellness
Student_81_8,37,35,39,39,37,36,Vocational,Vocational in Culinary Studies and Cooking
Student_82_1,43,55,49,37,42,48,Vocational,Vocational in Computer Science and Information Technology
Student_82_2,43,49,47,36,43,47,Vocational,Vocational in Mechanical and Electrical
Student_82_3,40,49,43,45,55,43,Vocational,Vocational in Construction and Design
Student_82_4,52,46,43,49,49,43,Vocational,Vocational in Hospitality and Event Management
Student_82_5,42,55,35,45,51,42,Vocational,"Vocational in Finance, Business and Marketing"
Student_82_6,53,43,45,49,45,45,Vocational,Vocational in Arts and Media
Student_82_7,44,44,51,37,47,50,Vocational,Vocational in Physical Education and Wellness
Student_82_8,36,39,40,39,38,39,Vocational,Vocational in Culinary Studies and Cooking
Student_83_1,47,53,55,44,47,45,Vocational,Vocational in Computer Science and Information Technology
Student_83_2,52,46,51,40,44,44,Vocational,Vocational in Mechanical and Electrical
Student_83_3,50,46,43,52,50,48,Vocational,Vocational in Construction and Design
Student_83_4,40,45,43,50,43,45,Vocational,Vocational in Hospitality and Event Management
Student_83_5,42,47,36,36,46,45,Vocational,"Vocational in Finance, Business and Marketing"
Student_83_6,44,37,40,55,48,44,Vocational,Vocational in Arts and Media
Student_83_7,46,36,55,38,43,42,Vocational,Vocational in Physical Education and Wellness
Student_83_8,38,37,38,39,37,38,Vocational,Vocational in Culinary Studies and Cooking
Student_84_1,55,54,53,38,43,46,Vocational,Vocational in Computer Science and Information Technology
Student_84_2,44,51,50,43,45,44,Vocational,Vocational in Mechanical and Electrical
Student_84_3,48,44,42,46,48,45,Vocational,Vocational in Construction and Design
Student_84_4,54,48,45,46,50,44,Vocational,Vocational in Hospitality and Event Management
Student_84_5,52,52,38,44,47,42,Vocational,"Vocational in Finance, Business and Marketing"
Student_84_6,43,44,38,48,42,50,Vocational,Vocational in Arts and Media
Student_84_7,43,42,52,44,43,45,Vocational,Vocational in Physical Education and Wellness
Student_84_8,40,36,38,39,39,40,Vocational,Vocational in Culinary Studies and Cooking
Student_85_1,50,47,44,40,42,52,Vocational,Vocational in Computer Science and Information Technology
Student_85_2,49,45,50,42,50,44,Vocational,Vocational in Mechanical and Electrical
Student_85_3,50,47,35,55,54,46,Vocational,Vocational in Construction and Design
Student_85_4,46,42,36,51,44,49,Vocational,Vocational in Hospitality and Event Management
Student_85_5,52,49,39,40,50,46,Vocational,"Vocational in Finance, Business and Marketing"
Student_85_6,51,45,38,52,45,47,Vocational,Vocational in Arts and Media
Student_85_7,45,35,48,40,47,41,Vocational,Vocational in Physical Education and Wellness
Student_85_8,39,40,38,36,39,40,Vocational,Vocational in Culinary Studies and Cooking
Student_86_1,46,48,50,36,45,55,Vocational,Vocational in Computer Science and Information Technology
Student_86_2,40,50,50,41,44,44,Vocational,Vocational in Mechanical and Electrical
Student_86_3,47,47,39,49,52,42,Vocational,Vocational in Construction and Design
Student_86_4,49,46,42,52,48,48,Vocational,Vocational in Hospitality and Event Management
Student_86_5,45,54,43,35,45,43,Vocational,"Vocational in Finance, Business and Marketing"
Student_86_6,43,35,41,46,48,50,Vocational,Vocational in Arts and Media
Student_86_7,45,38,48,45,47,46,Vocational,Vocational in Physical Education and Wellness
Student_86_8,36,39,37,37,37,38,Vocational,Vocational in Culinary Studies and Cooking
Student_87_1,51,51,46,35,44,51,Vocational,Vocational in Computer Science and Information Technology
Student_87_2,52,55,51,38,42,41,Vocational,Vocational in Mechanical and Electrical
Student_87_3,41,50,38,54,49,47,Vocational,Vocational in Construction and Design
Student_87_4,50,43,35,52,47,50,Vocational,Vocational in Hospitality and Event Management
Student_87_5,44,53,36,38,55,48,Vocational,"Vocational in Finance, Business and Marketing"
Student_87_6,53,35,41,49,46,48,Vocational,Vocational in Arts and Media
Student_87_7,54,36,55,37,47,41,Vocational,Vocational in Physical Education and Wellness
Student_87_8,36,40,36,36,39,36,Vocational,Vocational in Culinary Studies and Cooking
Student_88_1,40,50,44,35,43,50,Vocational,Vocational in Computer Science and Information Technology
Student_88_2,54,52,52,43,41,41,Vocational,Vocational in Mechanical and Electrical
Student_88_3,45,46,40,48,46,47,Vocational,Vocational in Construction and Design
Student_88_4,47,44,42,53,46,45,Vocational,Vocational in Hospitality and Event Management
Student_88_5,55,54,42,44,50,49,Vocational,"Vocational in Finance, Business and Marketing"
Student_88_6,42,36,44,53,47,48,Vocational,Vocational in Arts and Media
Student_88_7,48,41,48,45,44,50,Vocational,Vocational in Physical Education and Wellness
Student_88_8,35,35,35,38,35,36,Vocational,Vocational in Culinary Studies and Cooking
Student_89_1,49,48,44,44,49,48,Vocational,Vocational in Computer Science and Information Technology
Student_89_2,45,55,49,41,42,49,Vocational,Vocational in Mechanical and Electrical
Student_89_3,47,50,43,53,46,50,Vocational,Vocational in Construction and Design
Student_89_4,47,48,44,53,47,47,Vocational,Vocational in Hospitality and Event Management
Student_89_5,54,47,35,45,46,46,Vocational,"Vocational in Finance, Business and Marketing"
Student_89_6,51,39,37,52,49,49,Vocational,Vocational in Arts and Media
Student_89_7,52,38,46,45,46,43,Vocational,Vocational in Physical Education and Wellness
Student_89_8,40,35,39,40,35,38,Vocational,Vocational in Culinary Studies and Cooking
Student_90_1,54,49,45,39,47,55,Vocational,Vocational in Computer Science and Information Technology
Student_90_2,53,48,48,36,44,50,Vocational,Vocational in Mechanical and Electrical
Student_90_3,40,49,42,46,51,49,Vocational,Vocational in Construction and Design
Student_90_4,47,44,39,51,43,48,Vocational,Vocational in Hospitality and Event Management
Student_90_5,52,48,35,44,55,44,Vocational,"Vocational in Finance, Business and Marketing"
Student_90_6,43,38,37,49,48,45,Vocational,Vocational in Arts and Media
Student_90_7,40,37,45,35,41,47,Vocational,Vocational in Physical Education and Wellness
Student_90_8,37,35,36,38,40,40,Vocational,Vocational in Culinary Studies and Cooking
Student_91_1,46,55,45,36,45,47,Vocational,Vocational in Computer Science and Information Technology
Student_91_2,55,53,49,42,44,47,Vocational,Vocational in Mechanical and Electrical
Student_91_3,46,46,44,48,55,45,Vocational,Vocational in Construction and Design
Student_91_4,47,46,41,48,48,43,Vocational,Vocational in Hospitality and Event Management
Student_91_5,47,53,41,44,54,42,Vocational,"Vocational in Finance, Business and Marketing"
Student_91_6,49,38,45,48,41,46,Vocational,Vocational in Arts and Media
Student_91_7,46,37,46,35,50,46,Vocational,Vocational in Physical Education and Wellness
Student_91_8,39,37,39,39,36,37,Vocational,Vocational in Culinary Studies and Cooking
Student_92_1,51,47,51,40,44,51,Vocational,Vocational in Computer Science and Information Technology
Student_92_2,47,45,47,45,44,46,Vocational,Vocational in Mechanical and Electrical
Student_92_3,54,43,39,52,45,47,Vocational,Vocational in Construction and Design
Student_92_4,48,49,41,53,47,43,Vocational,Vocational in Hospitality and Event Management
Student_92_5,42,52,39,42,46,49,Vocational,"Vocational in Finance, Business and Marketing"
Student_92_6,46,38,42,48,48,50,Vocational,Vocational in Arts and Media
Student_92_7,51,43,45,39,44,48,Vocational,Vocational in Physical Education and Wellness
Student_92_8,37,36,40,36,37,39,Vocational,Vocational in Culinary Studies and Cooking
Student_93_1,51,45,40,44,43,47,Vocational,Vocational in Computer Science and Information Technology
Student_93_2,42,55,45,37,45,49,Vocational,Vocational in Mechanical and Electrical
Student_93_3,54,48,43,54,47,49,Vocational,Vocational in Construction and Design
Student_93_4,54,44,44,52,43,44,Vocational,Vocational in Hospitality and Event Management
Student_93_5,53,54,35,40,45,50,Vocational,"Vocational in Finance, Business and Marketing"
Student_93_6,55,39,38,46,46,41,Vocational,Vocational in Arts and Media
Student_93_7,41,44,50,41,43,41,Vocational,Vocational in Physical Education and Wellness
Student_93_8,38,37,36,38,38,40,Vocational,Vocational in Culinary Studies and Cooking
Student_94_1,53,55,49,45,44,52,Vocational,Vocational in Computer Science and Information Technology
Student_94_2,54,47,52,42,50,49,Vocational,Vocational in Mechanical and Electrical
Student_94_3,51,47,40,55,51,50,Vocational,Vocational in Construction and Design
Student_94_4,48,48,45,45,48,50,Vocational,Vocational in Hospitality and Event Management
Student_94_5,44,50,41,37,46,49,Vocational,"Vocational in Finance, Business and Marketing"
Student_94_6,48,43,39,50,46,43,Vocational,Vocational in Arts and Media
Student_94_7,40,37,51,40,41,43,Vocational,Vocational in Physical Education and Wellness
Student_94_8,39,35,36,40,38,40,Vocational,Vocational in Culinary Studies and Cooking
Student_95_1,46,45,50,38,41,45,Vocational,Vocational in Computer Science and Information Technology
Student_95_2,42,54,55,43,48,47,Vocational,Vocational in Mechanical and Electrical
Student_95_3,48,46,43,48,55,46,Vocational,Vocational in Construction and Design
Student_95_4,43,49,37,53,43,47,Vocational,Vocational in Hospitality and Event Management
Student_95_5,45,48,45,44,48,49,Vocational,"Vocational in Finance, Business and Marketing"
Student_95_6,44,45,45,52,43,48,Vocational,Vocational in Arts and Media
Student_95_7,52,40,53,42,45,47,Vocational,Vocational in Physical Education and Wellness
Student_95_8,39,36,35,39,36,40,Vocational,Vocational in Culinary Studies and Cooking
Student_96_1,47,50,47,42,49,55,Vocational,Vocational in Computer Science and Information Technology
Student_96_2,45,49,46,40,49,42,Vocational,Vocational in Mechanical and Electrical
Student_96_3,50,43,43,51,53,44,Vocational,Vocational in Construction and Design
Student_96_4,48,48,38,55,46,49,Vocational,Vocational in Hospitality and Event Management
Student_96_5,40,47,36,35,52,49,Vocational,"Vocational in Finance, Business and Marketing"
Student_96_6,46,40,40,54,47,41,Vocational,Vocational in Arts and Media
Student_96_7,54,41,48,40,48,45,Vocational,Vocational in Physical Education and Wellness
Student_96_8,40,35,40,37,39,38,Vocational,Vocational in Culinary Studies and Cooking
Student_97_1,50,52,50,39,47,46,Vocational,Vocational in Computer Science and Information Technology
Student_97_2,47,50,45,40,46,42,Vocational,Vocational in Mechanical and Electrical
Student_97_3,49,47,37,52,53,45,Vocational,Vocational in Construction and Design
Student_97_4,44,42,37,49,43,41,Vocational,Vocational in Hospitality and Event Management
Student_97_5,55,46,37,36,51,48,Vocational,"Vocational in Finance, Business and Marketing"
Student_97_6,53,40,35,48,48,50,Vocational,Vocational in Arts and Media
Student_97_7,55,43,49,38,43,45,Vocational,Vocational in Physical Education and Wellness
Student_97_8,35,37,35,37,38,35,Vocational,Vocational in Culinary Studies and Cooking
Student_98_1,45,48,54,41,47,48,Vocational,Vocational in Computer Science and Information Technology
Student_98_2,42,52,52,36,41,42,Vocational,Vocational in Mechanical and Electrical
Student_98_3,47,42,35,49,55,48,Vocational,Vocational in Construction and Design
Student_98_4,44,46,45,51,47,46,Vocational,Vocational in Hospitality and Event Management
Student_98_5,55,50,41,40,46,44,Vocational,"Vocational in Finance, Business and Marketing"
Student_98_6,45,37,41,46,48,47,Vocational,Vocational in Arts and Media
Student_98_7,40,39,52,40,45,47,Vocational,Vocational in Physical Education and Wellness
Student_98_8,39,38,38,36,35,35,Vocational,Vocational in Culinary Studies and Cooking
Student_99_1,52,47,53,44,48,54,Vocational,Vocational in Computer Science and Information Technology
Student_99_2,48,52,51,45,49,42,Vocational,Vocational in Mechanical and Electrical
Student_99_3,46,45,45,46,47,47,Vocational,Vocational in Construction and Design
Student_99_4,48,43,45,54,42,41,Vocational,Vocational in Hospitality and Event Management
Student_99_5,40,45,37,42,53,47,Vocational,"Vocational in Finance, Business and Marketing"
Student_99_6,46,40,38,55,43,43,Vocational,Vocational in Arts and Media
Student_99_7,40,35,53,40,45,44,Vocational,Vocational in Physical Education and Wellness
Student_99_8,39,39,38,37,38,36,Vocational,Vocational in Culinary Studies and Cooking
Student_100_1,46,52,46,45,49,55,Vocational,Vocational in Computer Science and Information Technology
Student_100_2,53,52,45,38,43,46,Vocational,Vocational in Mechanical and Electrical
Student_100_3,40,44,40,45,46,47,Vocational,Vocational in Construction and Design
Student_100_4,52,49,45,49,48,41,Vocational,Vocational in Hospitality and Event Management
Student_100_5,55,46,39,44,54,49,Vocational,"Vocational in Finance, Business and Marketing"
Student_100_6,44,37,45,47,42,45,Vocational,Vocational in Arts and Media
Student_100_7,45,36,54,42,41,41,Vocational,Vocational in Physical Education and Wellness
Student_100_8,39,36,37,36,38,40,Vocational,Vocational in Culinary Studies and Cooking
Student_101_1,42,50,54,39,42,52,Vocational,Vocational in Computer Science and Information Technology
Student_101_2,43,52,49,45,43,50,Vocational,Vocational in Mechanical and Electrical
Student_101_3,40,44,43,48,51,41,Vocational,Vocational in Construction and Design
Student_101_4,40,44,36,55,49,49,Vocational,Vocational in Hospitality and Event Management
Student_101_5,49,48,41,41,51,45,Vocational,"Vocational in Finance, Business and Marketing"
Student_101_6,54,40,37,52,46,44,Vocational,Vocational in Arts and Media
Student_101_7,42,35,48,35,47,45,Vocational,Vocational in Physical Education and Wellness
Student_101_8,38,38,40,37,38,38,Vocational,Vocational in Culinary Studies and Cooking
Student_102_1,55,48,54,42,50,46,Vocational,Vocational in Computer Science and Information Technology
Student_102_2,54,52,49,39,49,43,Vocational,Vocational in Mechanical and Electrical
Student_102_3,42,46,39,50,53,41,Vocational,Vocational in Construction and Design
Student_102_4,50,46,41,51,45,48,Vocational,Vocational in Hospitality and Event Management
Student_102_5,53,54,40,43,50,46,Vocational,"Vocational in Finance, Business and Marketing"
Student_102_6,52,36,44,54,42,47,Vocational,Vocational in Arts and Media
Student_102_7,41,38,45,42,43,41,Vocational,Vocational in Physical Education and Wellness
Student_102_8,36,37,39,37,35,38,Vocational,Vocational in Culinary Studies and Cooking
Student_103_1,41,54,49,43,43,52,Vocational,Vocational in Computer Science and Information Technology
Student_103_2,55,53,45,43,42,41,Vocational,Vocational in Mechanical and Electrical
Student_103_3,48,43,38,54,46,49,Vocational,Vocational in Construction and Design
Student_103_4,49,43,41,46,42,43,Vocational,Vocational in Hospitality and Event Management
Student_103_5,47,54,35,40,48,48,Vocational,"Vocational in Finance, Business and Marketing"
Student_103_6,43,37,38,47,45,48,Vocational,Vocational in Arts and Media
Student_103_7,53,45,49,43,50,49,Vocational,Vocational in Physical Education and Wellness
Student_103_8,40,40,36,36,39,36,Vocational,Vocational in Culinary Studies and Cooking
Student_104_1,47,52,53,38,41,51,Vocational,Vocational in Computer Science and Information Technology
Student_104_2,51,54,50,44,46,49,Vocational,Vocational in Mechanical and Electrical
Student_104_3,53,43,42,48,45,46,Vocational,Vocational in Construction and Design
Student_104_4,50,48,36,53,48,50,Vocational,Vocational in Hospitality and Event Management
Student_104_5,43,52,35,36,45,43,Vocational,"Vocational in Finance, Business and Marketing"
Student_104_6,52,42,38,45,46,45,Vocational,Vocational in Arts and Media
Student_104_7,44,38,52,41,48,43,Vocational,Vocational in Physical Education and Wellness
Student_104_8,39,36,39,35,35,35,Vocational,Vocational in Culinary Studies and Cooking
Student_105_1,46,51,54,39,47,45,Vocational,Vocational in Computer Science and Information Technology
Student_105_2,42,51,52,41,49,47,Vocational,Vocational in Mechanical and Electrical
Student_105_3,42,42,40,45,51,43,Vocational,Vocational in Construction and Design
Student_105_4,53,44,35,51,48,46,Vocational,Vocational in Hospitality and Event Management
Student_105_5,47,50,44,37,46,44,Vocational,"Vocational in Finance, Business and Marketing"
Student_105_6,52,39,36,47,42,46,Vocational,Vocational in Arts and Media
Student_105_7,51,44,48,42,46,46,Vocational,Vocational in Physical Education and Wellness
Student_105_8,36,35,36,39,38,35,Vocational,Vocational in Culinary Studies and Cooking
Student_106_1,44,50,50,36,49,53,Vocational,Vocational in Computer Science and Information Technology
Student_106_2,47,53,55,42,41,48,Vocational,Vocational in Mechanical and Electrical
Student_106_3,42,45,45,53,47,48,Vocational,Vocational in Construction and Design
Student_106_4,48,42,38,53,43,48,Vocational,Vocational in Hospitality and Event Management
Student_106_5,54,55,40,43,50,46,Vocational,"Vocational in Finance, Business and Marketing"
Student_106_6,52,45,43,48,44,44,Vocational,Vocational in Arts and Media
Student_106_7,40,41,50,35,49,44,Vocational,Vocational in Physical Education and Wellness
Student_106_8,36,35,38,37,36,39,Vocational,Vocational in Culinary Studies and Cooking
Student_107_1,45,46,48,37,49,45,Vocational,Vocational in Computer Science and Information Technology
Student_107_2,41,54,45,44,47,44,Vocational,Vocational in Mechanical and Electrical
Student_107_3,54,47,44,53,50,43,Vocational,Vocational in Construction and Design
Student_107_4,54,44,37,45,48,43,Vocational,Vocational in Hospitality and Event Management
Student_107_5,52,45,43,39,50,41,Vocational,"Vocational in Finance, Business and Marketing"
Student_107_6,49,42,36,45,48,42,Vocational,Vocational in Arts and Media
Student_107_7,53,39,54,37,49,50,Vocational,Vocational in Physical Education and Wellness
Student_107_8,35,40,39,39,36,35,Vocational,Vocational in Culinary Studies and Cooking
Student_108_1,43,54,40,35,47,46,Vocational,Vocational in Computer Science and Information Technology
Student_108_2,41,49,51,37,43,47,Vocational,Vocational in Mechanical and Electrical
Student_108_3,41,41,44,52,46,44,Vocational,Vocational in Construction and Design
Student_108_4,49,41,35,48,44,43,Vocational,Vocational in Hospitality and Event Management
Student_108_5,43,50,45,38,46,41,Vocational,"Vocational in Finance, Business and Marketing"
Student_108_6,54,36,41,47,49,50,Vocational,Vocational in Arts and Media
Student_108_7,53,44,47,43,41,46,Vocational,Vocational in Physical Education and Wellness
Student_108_8,37,37,39,39,40,36,Vocational,Vocational in Culinary Studies and Cooking
Student_109_1,51,50,54,37,43,49,Vocational,Vocational in Computer Science and Information Technology
Student_109_2,46,55,47,45,41,47,Vocational,Vocational in Mechanical and Electrical
Student_109_3,41,44,40,53,48,49,Vocational,Vocational in Construction and Design
Student_109_4,53,47,37,51,42,47,Vocational,Vocational in Hospitality and Event Management
Student_109_5,53,54,42,40,45,42,Vocational,"Vocational in Finance, Business and Marketing"
Student_109_6,45,44,36,46,46,44,Vocational,Vocational in Arts and Media
Student_109_7,48,41,51,36,43,44,Vocational,Vocational in Physical Education and Wellness
Student_109_8,39,39,37,36,40,36,Vocational,Vocational in Culinary Studies and Cooking
Student_110_1,54,50,55,37,45,51,Vocational,Vocational in Computer Science and Information Technology
Student_110_2,43,52,46,37,50,49,Vocational,Vocational in Mechanical and Electrical
Student_110_3,46,43,38,49,54,49,Vocational,Vocational in Construction and Design
Student_110_4,55,47,39,47,46,42,Vocational,Vocational in Hospitality and Event Management
Student_110_5,46,52,40,38,49,45,Vocational,"Vocational in Finance, Business and Marketing"
Student_110_6,52,43,40,54,45,43,Vocational,Vocational in Arts and Media
Student_110_7,48,41,53,45,42,50,Vocational,Vocational in Physical Education and Wellness
Student_110_8,39,37,39,37,40,35,Vocational,Vocational in Culinary Studies and Cooking
Student_111_1,41,45,51,41,45,48,Vocational,Vocational in Computer Science and Information Technology
Student_111_2,53,46,47,41,48,48,Vocational,Vocational in Mechanical and Electrical
Student_111_3,52,45,42,51,45,46,Vocational,Vocational in Construction and Design
Student_111_4,41,48,40,48,50,49,Vocational,Vocational in Hospitality and Event Management
Student_111_5,52,50,35,40,45,42,Vocational,"Vocational in Finance, Business and Marketing"
Student_111_6,48,43,43,51,49,42,Vocational,Vocational in Arts and Media
Student_111_7,43,40,46,38,42,41,Vocational,Vocational in Physical Education and Wellness
Student_111_8,40,40,35,40,35,35,Vocational,Vocational in Culinary Studies and Cooking
Student_112_1,49,51,47,43,42,51,Vocational,Vocational in Computer Science and Information Technology
Student_112_2,46,55,48,35,44,49,Vocational,Vocational in Mechanical and Electrical
Student_112_3,47,49,41,49,47,45,Vocational,Vocational in Construction and Design
Student_112_4,47,41,45,45,50,42,Vocational,Vocational in Hospitality and Event Management
Student_112_5,41,47,43,36,52,41,Vocational,"Vocational in Finance, Business and Marketing"
Student_112_6,49,43,44,55,50,43,Vocational,Vocational in Arts and Media
Student_112_7,42,41,52,35,47,44,Vocational,Vocational in Physical Education and Wellness
Student_112_8,35,35,39,38,36,35,Vocational,Vocational in Culinary Studies and Cooking
Student_113_1,53,51,53,37,50,53,Vocational,Vocational in Computer Science and Information Technology
Student_113_2,55,52,49,37,44,46,Vocational,Vocational in Mechanical and Electrical
Student_113_3,43,44,44,45,55,45,Vocational,Vocational in Construction and Design
Student_113_4,53,47,35,49,43,45,Vocational,Vocational in Hospitality and Event Management
Student_113_5,41,52,38,40,53,46,Vocational,"Vocational in Finance, Business and Marketing"
Student_113_6,46,35,37,52,45,43,Vocational,Vocational in Arts and Media
Student_113_7,42,43,49,35,42,43,Vocational,Vocational in Physical Education and Wellness
Student_113_8,40,40,40,39,37,40,Vocational,Vocational in Culinary Studies and Cooking
Student_114_1,53,45,47,42,49,55,Vocational,Vocational in Computer Science and Information Technology
Student_114_2,41,49,53,35,47,45,Vocational,Vocational in Mechanical and Electrical
Student_114_3,51,41,43,52,49,42,Vocational,Vocational in Construction and Design
Student_114_4,48,47,41,51,49,48,Vocational,Vocational in Hospitality and Event Management
Student_114_5,51,50,44,35,55,49,Vocational,"Vocational in Finance, Business and Marketing"
Student_114_6,51,45,38,51,50,49,Vocational,Vocational in Arts and Media
Student_114_7,41,37,52,42,46,42,Vocational,Vocational in Physical Education and Wellness
Student_114_8,37,38,38,36,39,39,Vocational,Vocational in Culinary Studies and Cooking
Student_115_1,40,50,54,38,45,53,Vocational,Vocational in Computer Science and Information Technology
Student_115_2,51,51,46,36,42,43,Vocational,Vocational in Mechanical and Electrical
Student_115_3,50,50,42,53,54,47,Vocational,Vocational in Construction and Design
Student_115_4,54,43,43,48,46,45,Vocational,Vocational in Hospitality and Event Management
Student_115_5,43,52,36,45,47,43,Vocational,"Vocational in Finance, Business and Marketing"
Student_115_6,53,37,43,53,49,44,Vocational,Vocational in Arts and Media
Student_115_7,41,41,50,42,50,48,Vocational,Vocational in Physical Education and Wellness
Student_115_8,37,40,39,39,38,36,Vocational,Vocational in Culinary Studies and Cooking
Student_116_1,41,52,49,35,50,50,Vocational,Vocational in Computer Science and Information Technology
Student_116_2,54,46,51,43,49,41,Vocational,Vocational in Mechanical and Electrical
Student_116_3,40,47,42,45,52,43,Vocational,Vocational in Construction and Design
Student_116_4,45,41,40,48,41,44,Vocational,Vocational in Hospitality and Event Management
Student_116_5,51,51,38,35,47,48,Vocational,"Vocational in Finance, Business and Marketing"
Student_116_6,40,38,42,51,49,49,Vocational,Vocational in Arts and Media
