Student ID,English,Mathematics,Science,Social Studies,Logical Reasoning,Computer Awareness,Branch,Course
Student_76_1,62,66,72,60,70,71,ITI,ITI in Computer Science and Information Technology
Student_76_2,60,69,72,74,60,71,ITI,ITI in Mechanical and Electrical
Student_76_3,69,70,65,45,62,68,ITI,ITI in Electronics and Communication
Student_76_4,61,67,66,74,71,63,ITI,ITI in Construction and Design
Student_76_5,68,66,66,68,71,59,ITI,ITI in Physical Education and Wellness
Student_77_1,66,66,74,74,67,71,ITI,ITI in Computer Science and Information Technology
Student_77_2,63,70,65,59,70,65,ITI,ITI in Mechanical and Electrical
Student_77_3,69,66,73,69,64,74,ITI,ITI in Electronics and Communication
Student_77_4,64,74,74,51,73,56,ITI,ITI in Construction and Design
Student_77_5,72,63,74,52,72,58,ITI,ITI in Physical Education and Wellness
Student_78_1,72,66,72,53,67,70,ITI,ITI in Computer Science and Information Technology
Student_78_2,68,65,69,45,60,67,ITI,ITI in Mechanical and Electrical
Student_78_3,66,73,68,44,61,73,ITI,ITI in Electronics and Communication
Student_78_4,74,70,71,56,74,60,ITI,ITI in Construction and Design
Student_78_5,66,62,68,71,65,60,ITI,ITI in Physical Education and Wellness
Student_79_1,64,67,60,74,68,72,ITI,ITI in Computer Science and Information Technology
Student_79_2,61,66,67,72,74,68,ITI,ITI in Mechanical and Electrical
Student_79_3,67,74,71,55,58,69,ITI,ITI in Electronics and Communication
Student_79_4,66,65,66,61,73,61,ITI,ITI in Construction and Design
Student_79_5,72,68,65,49,69,60,ITI,ITI in Physical Education and Wellness
Student_80_1,68,69,67,48,69,66,ITI,ITI in Computer Science and Information Technology
Student_80_2,72,66,71,70,68,68,ITI,ITI in Mechanical and Electrical
Student_80_3,61,66,68,53,60,74,ITI,ITI in Electronics and Communication
Student_80_4,68,67,66,49,67,57,ITI,ITI in Construction and Design
Student_80_5,69,60,73,64,66,57,ITI,ITI in Physical Education and Wellness
Student_81_1,69,68,71,64,74,68,ITI,ITI in Computer Science and Information Technology
Student_81_2,71,71,67,48,61,71,ITI,ITI in Mechanical and Electrical
Student_81_3,65,71,66,42,61,73,ITI,ITI in Electronics and Communication
Student_81_4,74,70,72,73,73,61,ITI,ITI in Construction and Design
Student_81_5,67,64,69,48,67,63,ITI,ITI in Physical Education and Wellness
Student_82_1,64,74,70,60,72,68,ITI,ITI in Computer Science and Information Technology
Student_82_2,73,73,72,47,65,72,ITI,ITI in Mechanical and Electrical
Student_82_3,66,70,71,57,56,72,ITI,ITI in Electronics and Communication
Student_82_4,64,68,72,44,67,64,ITI,ITI in Construction and Design
Student_82_5,68,71,67,66,74,62,ITI,ITI in Physical Education and Wellness
Student_83_1,69,72,67,73,73,74,ITI,ITI in Computer Science and Information Technology
Student_83_2,68,70,71,52,62,74,ITI,ITI in Mechanical and Electrical
Student_83_3,69,74,67,50,58,67,ITI,ITI in Electronics and Communication
Student_83_4,74,67,69,56,67,62,ITI,ITI in Construction and Design
Student_83_5,68,68,70,60,73,63,ITI,ITI in Physical Education and Wellness
Student_84_1,63,66,71,62,71,70,ITI,ITI in Computer Science and Information Technology
Student_84_2,72,72,72,70,64,69,ITI,ITI in Mechanical and Electrical
Student_84_3,64,67,72,42,57,73,ITI,ITI in Electronics and Communication
Student_84_4,62,72,73,56,73,59,ITI,ITI in Construction and Design
Student_84_5,71,67,70,49,70,57,ITI,ITI in Physical Education and Wellness
Student_85_1,73,72,60,51,74,67,ITI,ITI in Computer Science and Information Technology
Student_85_2,71,67,67,59,60,74,ITI,ITI in Mechanical and Electrical
Student_85_3,65,73,65,56,57,68,ITI,ITI in Electronics and Communication
Student_85_4,68,67,68,70,74,62,ITI,ITI in Construction and Design
Student_85_5,70,72,70,70,66,56,ITI,ITI in Physical Education and Wellness
Student_86_1,63,68,69,73,66,71,ITI,ITI in Computer Science and Information Technology
Student_86_2,66,67,73,60,64,66,ITI,ITI in Mechanical and Electrical
Student_86_3,65,66,67,68,56,70,ITI,ITI in Electronics and Communication
Student_86_4,69,72,69,48,74,56,ITI,ITI in Construction and Design
Student_86_5,66,71,67,74,69,58,ITI,ITI in Physical Education and Wellness
Student_87_1,74,73,74,47,65,72,ITI,ITI in Computer Science and Information Technology
Student_87_2,60,73,67,60,65,71,ITI,ITI in Mechanical and Electrical
Student_87_3,72,66,70,57,64,69,ITI,ITI in Electronics and Communication
Student_87_4,60,69,73,46,66,60,ITI,ITI in Construction and Design
Student_87_5,69,62,65,50,72,63,ITI,ITI in Physical Education and Wellness
Student_88_1,60,68,67,48,70,69,ITI,ITI in Computer Science and Information Technology
Student_88_2,69,74,71,51,60,74,ITI,ITI in Mechanical and Electrical
Student_88_3,72,68,68,67,63,72,ITI,ITI in Electronics and Communication
Student_88_4,64,70,73,72,73,61,ITI,ITI in Construction and Design
Student_88_5,68,67,69,48,68,58,ITI,ITI in Physical Education and Wellness
Student_89_1,67,72,71,70,73,72,ITI,ITI in Computer Science and Information Technology
Student_89_2,67,65,73,66,74,72,ITI,ITI in Mechanical and Electrical
Student_89_3,73,68,73,60,60,71,ITI,ITI in Electronics and Communication
Student_89_4,62,66,69,43,69,62,ITI,ITI in Construction and Design
Student_89_5,66,66,73,66,67,56,ITI,ITI in Physical Education and Wellness
Student_90_1,68,66,72,69,67,66,ITI,ITI in Computer Science and Information Technology
Student_90_2,65,73,65,65,60,73,ITI,ITI in Mechanical and Electrical
Student_90_3,66,67,66,68,57,69,ITI,ITI in Electronics and Communication
Student_90_4,65,72,65,47,72,64,ITI,ITI in Construction and Design
Student_90_5,68,65,67,57,68,57,ITI,ITI in Physical Education and Wellness
Student_91_1,73,71,64,57,68,67,ITI,ITI in Computer Science and Information Technology
Student_91_2,69,70,66,46,68,69,ITI,ITI in Mechanical and Electrical
Student_91_3,67,74,71,51,59,69,ITI,ITI in Electronics and Communication
Student_91_4,74,73,66,52,72,63,ITI,ITI in Construction and Design
Student_91_5,70,73,72,52,70,63,ITI,ITI in Physical Education and Wellness
Student_92_1,64,68,67,72,67,73,ITI,ITI in Computer Science and Information Technology
Student_92_2,69,66,71,52,73,69,ITI,ITI in Mechanical and Electrical
Student_92_3,73,72,67,43,64,71,ITI,ITI in Electronics and Communication
Student_92_4,67,69,70,55,71,62,ITI,ITI in Construction and Design
Student_92_5,74,65,68,70,65,61,ITI,ITI in Physical Education and Wellness
Student_93_1,68,71,74,57,66,72,ITI,ITI in Computer Science and Information Technology
Student_93_2,61,73,66,57,63,70,ITI,ITI in Mechanical and Electrical
Student_93_3,62,68,65,50,58,72,ITI,ITI in Electronics and Communication
Student_93_4,63,72,70,65,67,61,ITI,ITI in Construction and Design
Student_93_5,74,65,71,60,74,58,ITI,ITI in Physical Education and Wellness
Student_94_1,62,67,68,60,66,69,ITI,ITI in Computer Science and Information Technology
Student_94_2,61,70,68,68,69,65,ITI,ITI in Mechanical and Electrical
Student_94_3,72,68,69,54,60,70,ITI,ITI in Electronics and Communication
Student_94_4,66,70,66,71,67,61,ITI,ITI in Construction and Design
Student_94_5,72,71,71,50,70,59,ITI,ITI in Physical Education and Wellness
Student_95_1,65,74,74,71,71,65,ITI,ITI in Computer Science and Information Technology
Student_95_2,62,68,68,55,70,66,ITI,ITI in Mechanical and Electrical
Student_95_3,73,65,67,69,63,66,ITI,ITI in Electronics and Communication
Student_95_4,72,66,70,57,67,62,ITI,ITI in Construction and Design
Student_95_5,70,63,73,51,74,64,ITI,ITI in Physical Education and Wellness
Student_96_1,61,73,63,64,68,70,ITI,ITI in Computer Science and Information Technology
Student_96_2,63,69,69,74,67,71,ITI,ITI in Mechanical and Electrical
Student_96_3,66,67,67,59,59,65,ITI,ITI in Electronics and Communication
Student_96_4,74,72,67,50,65,61,ITI,ITI in Construction and Design
Student_96_5,65,61,68,48,66,61,ITI,ITI in Physical Education and Wellness
Student_97_1,71,74,70,74,74,70,ITI,ITI in Computer Science and Information Technology
Student_97_2,61,72,65,60,66,74,ITI,ITI in Mechanical and Electrical
Student_97_3,62,70,70,64,58,65,ITI,ITI in Electronics and Communication
Student_97_4,63,72,67,46,67,63,ITI,ITI in Construction and Design
Student_97_5,68,65,69,43,67,61,ITI,ITI in Physical Education and Wellness
Student_98_1,67,69,72,72,73,65,ITI,ITI in Computer Science and Information Technology
Student_98_2,64,66,74,52,60,65,ITI,ITI in Mechanical and Electrical
Student_98_3,66,68,70,42,59,68,ITI,ITI in Electronics and Communication
Student_98_4,70,66,69,70,71,61,ITI,ITI in Construction and Design
Student_98_5,67,74,67,51,73,63,ITI,ITI in Physical Education and Wellness
Student_99_1,63,67,73,73,72,69,ITI,ITI in Computer Science and Information Technology
Student_99_2,61,72,67,60,65,68,ITI,ITI in Mechanical and Electrical
Student_99_3,66,72,72,50,60,67,ITI,ITI in Electronics and Communication
Student_99_4,61,73,70,60,74,59,ITI,ITI in Construction and Design
Student_99_5,67,61,72,72,68,59,ITI,ITI in Physical Education and Wellness
Student_100_1,63,66,72,54,68,73,ITI,ITI in Computer Science and Information Technology
Student_100_2,73,70,66,59,74,65,ITI,ITI in Mechanical and Electrical
Student_100_3,61,73,72,55,58,67,ITI,ITI in Electronics and Communication
Student_100_4,73,65,74,62,73,60,ITI,ITI in Construction and Design
Student_100_5,73,67,74,43,73,60,ITI,ITI in Physical Education and Wellness
Student_101_1,64,66,67,70,67,66,ITI,ITI in Computer Science and Information Technology
Student_101_2,64,67,71,58,72,68,ITI,ITI in Mechanical and Electrical
Student_101_3,60,72,68,59,60,65,ITI,ITI in Electronics and Communication
Student_101_4,73,67,73,43,70,57,ITI,ITI in Construction and Design
Student_101_5,71,64,71,52,74,59,ITI,ITI in Physical Education and Wellness
Student_102_1,69,65,74,51,65,72,ITI,ITI in Computer Science and Information Technology
Student_102_2,64,69,67,60,63,73,ITI,ITI in Mechanical and Electrical
Student_102_3,66,69,68,42,56,72,ITI,ITI in Electronics and Communication
Student_102_4,70,69,71,54,69,59,ITI,ITI in Construction and Design
Student_102_5,67,66,72,60,66,57,ITI,ITI in Physical Education and Wellness
Student_103_1,70,69,67,47,66,66,ITI,ITI in Computer Science and Information Technology
Student_103_2,68,69,71,40,66,67,ITI,ITI in Mechanical and Electrical
Student_103_3,73,67,66,71,57,68,ITI,ITI in Electronics and Communication
Student_103_4,69,66,73,69,69,58,ITI,ITI in Construction and Design
Student_103_5,74,60,71,72,67,63,ITI,ITI in Physical Education and Wellness
Student_104_1,74,69,61,66,67,65,ITI,ITI in Computer Science and Information Technology
Student_104_2,66,71,69,49,60,69,ITI,ITI in Mechanical and Electrical
Student_104_3,69,66,67,56,59,69,ITI,ITI in Electronics and Communication
Student_104_4,73,73,68,67,67,57,ITI,ITI in Construction and Design
Student_104_5,74,60,69,65,67,64,ITI,ITI in Physical Education and Wellness
Student_105_1,68,72,71,55,68,69,ITI,ITI in Computer Science and Information Technology
Student_105_2,72,71,65,51,62,71,ITI,ITI in Mechanical and Electrical
Student_105_3,65,66,68,46,62,68,ITI,ITI in Electronics and Communication
Student_105_4,63,66,65,65,69,59,ITI,ITI in Construction and Design
Student_105_5,74,63,73,40,67,58,ITI,ITI in Physical Education and Wellness
Student_106_1,70,68,67,60,74,66,ITI,ITI in Computer Science and Information Technology
Student_106_2,67,69,74,42,71,73,ITI,ITI in Mechanical and Electrical
Student_106_3,63,71,70,42,57,73,ITI,ITI in Electronics and Communication
Student_106_4,65,67,71,70,71,61,ITI,ITI in Construction and Design
Student_106_5,67,69,71,59,71,61,ITI,ITI in Physical Education and Wellness
Student_107_1,66,72,62,74,67,71,ITI,ITI in Computer Science and Information Technology
Student_107_2,66,67,74,61,72,66,ITI,ITI in Mechanical and Electrical
Student_107_3,64,65,67,49,60,73,ITI,ITI in Electronics and Communication
Student_107_4,68,73,65,52,66,57,ITI,ITI in Construction and Design
Student_107_5,68,69,68,49,66,61,ITI,ITI in Physical Education and Wellness
Student_108_1,70,65,72,51,66,71,ITI,ITI in Computer Science and Information Technology
Student_108_2,68,67,72,43,62,71,ITI,ITI in Mechanical and Electrical
Student_108_3,72,71,65,47,60,71,ITI,ITI in Electronics and Communication
Student_108_4,66,66,69,68,68,56,ITI,ITI in Construction and Design
Student_108_5,65,64,69,45,66,64,ITI,ITI in Physical Education and Wellness
Student_109_1,61,72,72,45,71,66,ITI,ITI in Computer Science and Information Technology
Student_109_2,73,73,66,42,74,72,ITI,ITI in Mechanical and Electrical
Student_109_3,69,70,67,70,61,68,ITI,ITI in Electronics and Communication
Student_109_4,67,67,73,66,71,61,ITI,ITI in Construction and Design
Student_109_5,67,74,65,61,67,64,ITI,ITI in Physical Education and Wellness
Student_110_1,61,73,65,71,74,72,ITI,ITI in Computer Science and Information Technology
Student_110_2,64,66,71,50,64,74,ITI,ITI in Mechanical and Electrical
Student_110_3,65,69,73,48,58,69,ITI,ITI in Electronics and Communication
Student_110_4,63,68,65,59,66,60,ITI,ITI in Construction and Design
Student_110_5,73,71,73,74,73,59,ITI,ITI in Physical Education and Wellness
Student_111_1,63,71,68,49,74,66,ITI,ITI in Computer Science and Information Technology
Student_111_2,66,72,68,74,67,70,ITI,ITI in Mechanical and Electrical
Student_111_3,70,66,72,49,60,68,ITI,ITI in Electronics and Communication
Student_111_4,64,70,74,74,74,56,ITI,ITI in Construction and Design
Student_111_5,69,67,68,69,67,61,ITI,ITI in Physical Education and Wellness
Student_112_1,71,73,65,71,71,74,ITI,ITI in Computer Science and Information Technology
Student_112_2,60,74,66,67,63,69,ITI,ITI in Mechanical and Electrical
Student_112_3,73,73,65,64,56,71,ITI,ITI in Electronics and Communication
Student_112_4,63,65,70,61,69,63,ITI,ITI in Construction and Design
Student_112_5,72,69,66,65,71,63,ITI,ITI in Physical Education and Wellness
Student_113_1,71,69,68,74,65,66,ITI,ITI in Computer Science and Information Technology
Student_113_2,71,66,73,68,64,67,ITI,ITI in Mechanical and Electrical
Student_113_3,60,69,74,54,62,69,ITI,ITI in Electronics and Communication
Student_113_4,66,72,74,58,66,62,ITI,ITI in Construction and Design
Student_113_5,73,73,74,57,70,63,ITI,ITI in Physical Education and Wellness
Student_114_1,73,73,74,45,67,70,ITI,ITI in Computer Science and Information Technology
Student_114_2,63,68,68,61,62,74,ITI,ITI in Mechanical and Electrical
Student_114_3,72,73,67,71,61,71,ITI,ITI in Electronics and Communication
Student_114_4,64,70,68,69,68,60,ITI,ITI in Construction and Design
Student_114_5,66,64,74,58,68,58,ITI,ITI in Physical Education and Wellness
Student_115_1,68,74,73,50,66,65,ITI,ITI in Computer Science and Information Technology
Student_115_2,68,68,69,72,63,71,ITI,ITI in Mechanical and Electrical
Student_115_3,70,65,71,56,61,68,ITI,ITI in Electronics and Communication
Student_115_4,70,69,73,55,68,64,ITI,ITI in Construction and Design
Student_115_5,68,73,69,45,72,61,ITI,ITI in Physical Education and Wellness
Student_116_1,66,71,70,60,70,73,ITI,ITI in Computer Science and Information Technology
Student_116_2,62,71,73,68,69,70,ITI,ITI in Mechanical and Electrical
Student_116_3,72,66,66,42,60,65,ITI,ITI in Electronics and Communication
Student_116_4,74,74,69,48,68,59,ITI,ITI in Construction and Design
Student_116_5,69,74,70,60,72,58,ITI,ITI in Physical Education and Wellness
Student_117_1,69,71,72,44,71,65,ITI,ITI in Computer Science and Information Technology
Student_117_2,63,67,67,47,68,69,ITI,ITI in Mechanical and Electrical
Student_117_3,68,69,72,73,59,74,ITI,ITI in Electronics and Communication
Student_117_4,62,70,72,73,66,59,ITI,ITI in Construction and Design
Student_117_5,71,69,67,58,71,60,ITI,ITI in Physical Education and Wellness
Student_118_1,66,66,69,69,73,69,ITI,ITI in Computer Science and Information Technology
Student_118_2,63,68,73,55,74,72,ITI,ITI in Mechanical and Electrical
Student_118_3,62,71,67,60,63,66,ITI,ITI in Electronics and Communication
Student_118_4,73,73,70,60,67,58,ITI,ITI in Construction and Design
Student_118_5,73,61,67,65,70,62,ITI,ITI in Physical Education and Wellness
Student_119_1,65,74,63,44,67,65,ITI,ITI in Computer Science and Information Technology
Student_119_2,65,71,74,72,70,67,ITI,ITI in Mechanical and Electrical
Student_119_3,72,66,70,48,56,74,ITI,ITI in Electronics and Communication
Student_119_4,65,73,67,55,72,57,ITI,ITI in Construction and Design
Student_119_5,66,69,72,58,65,61,ITI,ITI in Physical Education and Wellness
Student_120_1,74,72,72,68,67,74,ITI,ITI in Computer Science and Information Technology
Student_120_2,69,69,69,60,63,65,ITI,ITI in Mechanical and Electrical
Student_120_3,71,74,65,61,58,73,ITI,ITI in Electronics and Communication
Student_120_4,67,65,73,44,65,58,ITI,ITI in Construction and Design
Student_120_5,73,72,65,68,66,62,ITI,ITI in Physical Education and Wellness
Student_121_1,62,71,68,65,65,70,ITI,ITI in Computer Science and Information Technology
Student_121_2,71,68,72,46,60,72,ITI,ITI in Mechanical and Electrical
Student_121_3,69,72,71,68,60,70,ITI,ITI in Electronics and Communication
Student_121_4,73,73,73,57,66,58,ITI,ITI in Construction and Design
Student_121_5,66,74,73,50,69,61,ITI,ITI in Physical Education and Wellness
Student_122_1,66,71,61,57,71,73,ITI,ITI in Computer Science and Information Technology
Student_122_2,72,70,69,69,73,72,ITI,ITI in Mechanical and Electrical
Student_122_3,69,66,73,50,58,65,ITI,ITI in Electronics and Communication
Student_122_4,70,69,74,70,69,64,ITI,ITI in Construction and Design
Student_122_5,71,66,65,65,72,58,ITI,ITI in Physical Education and Wellness
Student_123_1,72,70,73,68,74,74,ITI,ITI in Computer Science and Information Technology
Student_123_2,68,65,71,68,73,67,ITI,ITI in Mechanical and Electrical
Student_123_3,65,68,72,45,62,73,ITI,ITI in Electronics and Communication
Student_123_4,64,70,74,48,65,61,ITI,ITI in Construction and Design
Student_123_5,70,61,74,59,73,61,ITI,ITI in Physical Education and Wellness
Student_124_1,71,65,65,63,69,74,ITI,ITI in Computer Science and Information Technology
Student_124_2,64,74,73,52,64,66,ITI,ITI in Mechanical and Electrical
Student_124_3,64,68,73,53,59,71,ITI,ITI in Electronics and Communication
Student_124_4,70,72,71,65,74,56,ITI,ITI in Construction and Design
Student_124_5,71,67,69,65,65,56,ITI,ITI in Physical Education and Wellness
Student_125_1,62,66,64,74,67,74,ITI,ITI in Computer Science and Information Technology
Student_125_2,65,65,71,58,63,73,ITI,ITI in Mechanical and Electrical
Student_125_3,66,74,65,45,60,73,ITI,ITI in Electronics and Communication
Student_125_4,60,68,72,69,67,61,ITI,ITI in Construction and Design
Student_125_5,65,69,71,51,69,58,ITI,ITI in Physical Education and Wellness
Student_126_1,64,74,74,48,71,71,ITI,ITI in Computer Science and Information Technology
Student_126_2,73,72,68,42,64,68,ITI,ITI in Mechanical and Electrical
Student_126_3,70,70,70,59,60,66,ITI,ITI in Electronics and Communication
Student_126_4,66,74,70,67,67,58,ITI,ITI in Construction and Design
Student_126_5,68,65,70,58,72,56,ITI,ITI in Physical Education and Wellness
Student_127_1,74,66,66,52,71,67,ITI,ITI in Computer Science and Information Technology
Student_127_2,65,66,70,53,60,73,ITI,ITI in Mechanical and Electrical
Student_127_3,68,70,65,63,64,68,ITI,ITI in Electronics and Communication
Student_127_4,65,67,70,65,74,56,ITI,ITI in Construction and Design
Student_127_5,68,66,67,46,67,64,ITI,ITI in Physical Education and Wellness
Student_128_1,74,73,74,65,71,65,ITI,ITI in Computer Science and Information Technology
Student_128_2,69,67,65,53,72,70,ITI,ITI in Mechanical and Electrical
Student_128_3,69,71,67,45,60,71,ITI,ITI in Electronics and Communication
Student_128_4,65,73,70,53,73,61,ITI,ITI in Construction and Design
Student_128_5,65,65,74,70,69,63,ITI,ITI in Physical Education and Wellness
Student_129_1,69,74,74,48,73,67,ITI,ITI in Computer Science and Information Technology
Student_129_2,73,65,73,67,71,74,ITI,ITI in Mechanical and Electrical
Student_129_3,66,65,70,74,57,71,ITI,ITI in Electronics and Communication
Student_129_4,73,70,73,67,72,58,ITI,ITI in Construction and Design
Student_129_5,66,74,71,52,70,62,ITI,ITI in Physical Education and Wellness
Student_130_1,62,72,72,64,65,66,ITI,ITI in Computer Science and Information Technology
Student_130_2,66,71,70,66,70,70,ITI,ITI in Mechanical and Electrical
Student_130_3,65,73,69,60,60,66,ITI,ITI in Electronics and Communication
Student_130_4,67,69,70,74,74,61,ITI,ITI in Construction and Design
Student_130_5,69,64,65,47,68,60,ITI,ITI in Physical Education and Wellness
Student_131_1,61,74,71,45,69,70,ITI,ITI in Computer Science and Information Technology
Student_131_2,63,65,67,53,61,74,ITI,ITI in Mechanical and Electrical
Student_131_3,71,68,69,48,64,67,ITI,ITI in Electronics and Communication
Student_131_4,71,71,68,54,67,59,ITI,ITI in Construction and Design
Student_131_5,71,66,74,68,65,63,ITI,ITI in Physical Education and Wellness
Student_132_1,66,71,63,44,69,70,ITI,ITI in Computer Science and Information Technology
Student_132_2,64,73,72,55,67,70,ITI,ITI in Mechanical and Electrical
Student_132_3,63,72,67,59,61,67,ITI,ITI in Electronics and Communication
Student_132_4,66,72,65,56,66,64,ITI,ITI in Construction and Design
Student_132_5,70,74,72,41,72,58,ITI,ITI in Physical Education and Wellness
Student_133_1,65,67,73,59,72,71,ITI,ITI in Computer Science and Information Technology
Student_133_2,70,67,68,62,71,73,ITI,ITI in Mechanical and Electrical
Student_133_3,60,67,69,40,61,73,ITI,ITI in Electronics and Communication
Student_133_4,67,72,69,64,66,58,ITI,ITI in Construction and Design
Student_133_5,65,63,65,49,72,56,ITI,ITI in Physical Education and Wellness
Student_134_1,62,67,65,72,65,67,ITI,ITI in Computer Science and Information Technology
Student_134_2,62,72,66,60,63,71,ITI,ITI in Mechanical and Electrical
Student_134_3,62,66,73,64,59,74,ITI,ITI in Electronics and Communication
Student_134_4,66,72,69,55,68,62,ITI,ITI in Construction and Design
Student_134_5,66,61,72,68,73,59,ITI,ITI in Physical Education and Wellness
Student_135_1,69,70,62,59,66,72,ITI,ITI in Computer Science and Information Technology
Student_135_2,62,73,65,43,66,71,ITI,ITI in Mechanical and Electrical
Student_135_3,72,66,74,58,57,70,ITI,ITI in Electronics and Communication
Student_135_4,71,69,73,69,67,60,ITI,ITI in Construction and Design
Student_135_5,73,72,69,43,66,56,ITI,ITI in Physical Education and Wellness
Student_136_1,67,72,73,67,71,69,ITI,ITI in Computer Science and Information Technology
Student_136_2,70,69,72,40,61,71,ITI,ITI in Mechanical and Electrical
Student_136_3,61,71,72,46,61,69,ITI,ITI in Electronics and Communication
Student_136_4,70,65,67,73,73,62,ITI,ITI in Construction and Design
Student_136_5,69,65,66,48,69,60,ITI,ITI in Physical Education and Wellness
Student_137_1,68,65,66,66,73,73,ITI,ITI in Computer Science and Information Technology
Student_137_2,62,69,73,48,66,70,ITI,ITI in Mechanical and Electrical
Student_137_3,72,74,68,73,63,66,ITI,ITI in Electronics and Communication
Student_137_4,71,66,68,74,70,57,ITI,ITI in Construction and Design
Student_137_5,68,72,68,50,70,63,ITI,ITI in Physical Education and Wellness
Student_138_1,63,68,70,41,70,68,ITI,ITI in Computer Science and Information Technology
Student_138_2,62,74,72,64,74,69,ITI,ITI in Mechanical and Electrical
Student_138_3,60,66,65,65,58,71,ITI,ITI in Electronics and Communication
Student_138_4,65,69,73,59,74,62,ITI,ITI in Construction and Design
Student_138_5,69,66,66,41,65,64,ITI,ITI in Physical Education and Wellness
Student_139_1,67,74,68,74,72,74,ITI,ITI in Computer Science and Information Technology
Student_139_2,67,68,67,59,62,68,ITI,ITI in Mechanical and Electrical
Student_139_3,68,70,72,62,62,66,ITI,ITI in Electronics and Communication
Student_139_4,68,71,66,40,68,57,ITI,ITI in Construction and Design
Student_139_5,68,62,73,51,73,58,ITI,ITI in Physical Education and Wellness
Student_140_1,71,66,65,42,71,73,ITI,ITI in Computer Science and Information Technology
Student_140_2,71,74,74,54,71,74,ITI,ITI in Mechanical and Electrical
Student_140_3,70,72,66,51,56,65,ITI,ITI in Electronics and Communication
Student_140_4,69,67,70,61,67,62,ITI,ITI in Construction and Design
Student_140_5,68,70,71,43,74,62,ITI,ITI in Physical Education and Wellness
Student_141_1,62,66,72,73,67,70,ITI,ITI in Computer Science and Information Technology
Student_141_2,60,66,73,70,69,74,ITI,ITI in Mechanical and Electrical
Student_141_3,61,67,72,69,64,65,ITI,ITI in Electronics and Communication
Student_141_4,65,67,69,44,67,56,ITI,ITI in Construction and Design
Student_141_5,74,70,67,65,67,60,ITI,ITI in Physical Education and Wellness
Student_142_1,70,73,71,42,73,66,ITI,ITI in Computer Science and Information Technology
Student_142_2,64,65,69,60,64,66,ITI,ITI in Mechanical and Electrical
Student_142_3,74,67,72,45,58,65,ITI,ITI in Electronics and Communication
Student_142_4,72,70,67,43,70,63,ITI,ITI in Construction and Design
Student_142_5,72,62,74,63,73,63,ITI,ITI in Physical Education and Wellness
Student_143_1,63,72,62,64,65,73,ITI,ITI in Computer Science and Information Technology
Student_143_2,65,70,67,64,63,69,ITI,ITI in Mechanical and Electrical
Student_143_3,72,65,68,50,58,72,ITI,ITI in Electronics and Communication
Student_143_4,73,65,66,50,70,59,ITI,ITI in Construction and Design
Student_143_5,68,69,67,64,70,64,ITI,ITI in Physical Education and Wellness
Student_144_1,71,70,74,74,72,70,ITI,ITI in Computer Science and Information Technology
Student_144_2,66,70,71,43,73,72,ITI,ITI in Mechanical and Electrical
Student_144_3,72,69,70,52,64,65,ITI,ITI in Electronics and Communication
Student_144_4,72,67,66,42,68,61,ITI,ITI in Construction and Design
Student_144_5,68,67,67,43,72,64,ITI,ITI in Physical Education and Wellness
Student_145_1,64,72,62,67,66,73,ITI,ITI in Computer Science and Information Technology
Student_145_2,73,70,72,46,67,74,ITI,ITI in Mechanical and Electrical
Student_145_3,64,65,70,70,58,65,ITI,ITI in Electronics and Communication
Student_145_4,66,72,69,53,70,62,ITI,ITI in Construction and Design
Student_145_5,70,70,68,40,74,61,ITI,ITI in Physical Education and Wellness
Student_146_1,60,70,69,52,65,65,ITI,ITI in Computer Science and Information Technology
Student_146_2,70,71,73,65,72,68,ITI,ITI in Mechanical and Electrical
Student_146_3,60,67,65,42,61,71,ITI,ITI in Electronics and Communication
Student_146_4,69,71,67,57,65,56,ITI,ITI in Construction and Design
Student_146_5,71,74,72,40,72,62,ITI,ITI in Physical Education and Wellness
Student_147_1,71,66,61,63,65,72,ITI,ITI in Computer Science and Information Technology
Student_147_2,65,70,68,72,61,70,ITI,ITI in Mechanical and Electrical
Student_147_3,69,65,71,74,61,68,ITI,ITI in Electronics and Communication
Student_147_4,63,66,69,70,66,63,ITI,ITI in Construction and Design
Student_147_5,68,62,67,72,68,62,ITI,ITI in Physical Education and Wellness
Student_148_1,67,66,68,59,67,65,ITI,ITI in Computer Science and Information Technology
Student_148_2,72,72,66,63,61,67,ITI,ITI in Mechanical and Electrical
Student_148_3,71,68,70,67,56,73,ITI,ITI in Electronics and Communication
Student_148_4,71,67,65,71,69,60,ITI,ITI in Construction and Design
Student_148_5,66,62,73,65,70,58,ITI,ITI in Physical Education and Wellness
Student_149_1,65,66,73,44,71,71,ITI,ITI in Computer Science and Information Technology
Student_149_2,65,65,68,50,74,67,ITI,ITI in Mechanical and Electrical
Student_149_3,71,69,73,66,60,70,ITI,ITI in Electronics and Communication
Student_149_4,61,66,72,65,68,60,ITI,ITI in Construction and Design
Student_149_5,74,73,72,68,71,58,ITI,ITI in Physical Education and Wellness
Student_150_1,70,65,62,65,71,71,ITI,ITI in Computer Science and Information Technology
Student_150_2,63,70,69,69,74,65,ITI,ITI in Mechanical and Electrical
Student_150_3,62,69,66,51,56,71,ITI,ITI in Electronics and Communication
Student_150_4,60,68,67,73,69,60,ITI,ITI in Construction and Design
Student_150_5,72,72,68,66,74,58,ITI,ITI in Physical Education and Wellness
Student_151_1,66,74,70,47,68,70,ITI,ITI in Computer Science and Information Technology
Student_151_2,61,69,66,52,66,65,ITI,ITI in Mechanical and Electrical
