Student ID,English,Mathematics,Science,Social Studies,Logical Reasoning,Computer Awareness,Branch,Course
Student_32_1,79,82,92,65,86,80,Diploma,Diploma in Electronics and Communication
Student_33_1,83,82,90,43,80,95,Diploma,Diploma in Electronics and Communication
Student_34_1,85,82,88,65,83,80,Diploma,Diploma in Electronics and Communication
Student_35_1,90,90,91,55,84,81,Diploma,Diploma in Electronics and Communication
Student_36_1,79,77,80,52,76,93,Diploma,Diploma in Electronics and Communication
Student_37_1,78,84,86,64,90,87,Diploma,Diploma in Electronics and Communication
Student_38_1,77,83,89,82,80,91,Diploma,Diploma in Electronics and Communication
Student_39_1,79,78,86,80,90,91,Diploma,Diploma in Electronics and Communication
Student_40_1,83,79,93,79,86,94,Diploma,Diploma in Electronics and Communication
Student_41_1,80,84,91,84,83,94,Diploma,Diploma in Electronics and Communication
Student_42_1,86,79,87,84,88,93,Diploma,Diploma in Electronics and Communication
Student_43_1,75,77,80,53,79,85,Diploma,Diploma in Electronics and Communication
Student_44_1,76,77,90,61,84,93,Diploma,Diploma in Electronics and Communication
Student_45_1,85,85,95,42,87,92,Diploma,Diploma in Electronics and Communication
Student_46_1,75,84,80,70,76,90,Diploma,Diploma in Electronics and Communication
Student_47_1,90,89,91,50,83,87,Diploma,Diploma in Electronics and Communication
Student_48_1,83,82,88,43,85,81,Diploma,Diploma in Electronics and Communication
Student_49_1,89,90,87,45,83,80,Diploma,Diploma in Electronics and Communication
Student_50_1,85,89,90,69,75,89,Diploma,Diploma in Electronics and Communication
Student_51_1,87,79,93,66,82,82,Diploma,Diploma in Electronics and Communication
Student_52_1,80,76,80,66,76,80,Diploma,Diploma in Electronics and Communication
Student_53_1,88,87,91,77,81,82,Diploma,Diploma in Electronics and Communication
Student_54_1,87,88,95,43,76,81,Diploma,Diploma in Electronics and Communication
Student_55_1,86,77,80,82,84,93,Diploma,Diploma in Electronics and Communication
Student_56_1,86,78,82,62,90,87,Diploma,Diploma in Electronics and Communication
Student_57_1,87,82,85,82,86,81,Diploma,Diploma in Electronics and Communication
Student_58_1,85,83,95,71,81,83,Diploma,Diploma in Electronics and Communication
Student_59_1,85,88,90,78,81,83,Diploma,Diploma in Electronics and Communication
Student_60_1,82,87,83,53,82,86,Diploma,Diploma in Electronics and Communication
Student_61_1,81,90,87,72,83,88,Diploma,Diploma in Electronics and Communication
Student_62_1,90,78,87,73,76,86,Diploma,Diploma in Electronics and Communication
Student_63_1,82,87,92,46,84,90,Diploma,Diploma in Electronics and Communication
Student_64_1,86,88,83,41,79,89,Diploma,Diploma in Electronics and Communication
Student_65_1,82,83,84,49,85,88,Diploma,Diploma in Electronics and Communication
Student_66_1,89,78,92,85,80,87,Diploma,Diploma in Electronics and Communication
Student_67_1,86,76,82,79,76,90,Diploma,Diploma in Electronics and Communication
Student_68_1,82,89,88,76,78,87,Diploma,Diploma in Electronics and Communication
Student_69_1,79,80,83,77,87,87,Diploma,Diploma in Electronics and Communication
Student_70_1,89,85,85,84,80,82,Diploma,Diploma in Electronics and Communication
Student_71_1,81,88,93,80,89,94,Diploma,Diploma in Electronics and Communication
Student_72_1,83,78,86,60,87,82,Diploma,Diploma in Electronics and Communication
Student_73_1,79,87,86,54,89,91,Diploma,Diploma in Electronics and Communication
Student_74_1,88,88,86,73,80,88,Diploma,Diploma in Electronics and Communication
Student_75_1,83,88,94,70,87,80,Diploma,Diploma in Electronics and Communication
Student_76_1,79,89,87,53,79,85,Diploma,Diploma in Electronics and Communication
Student_77_1,89,76,84,82,81,94,Diploma,Diploma in Electronics and Communication
Student_78_1,90,82,81,57,90,80,Diploma,Diploma in Electronics and Communication
Student_79_1,89,78,84,83,76,84,Diploma,Diploma in Electronics and Communication
Student_80_1,90,78,93,77,75,82,Diploma,Diploma in Electronics and Communication
Student_81_1,85,79,83,50,88,87,Diploma,Diploma in Electronics and Communication
Student_82_1,84,79,94,50,89,89,Diploma,Diploma in Electronics and Communication
Student_83_1,79,85,86,56,86,80,Diploma,Diploma in Electronics and Communication
Student_84_1,84,83,81,47,77,81,Diploma,Diploma in Electronics and Communication
Student_85_1,80,81,91,76,76,80,Diploma,Diploma in Electronics and Communication
Student_86_1,85,82,93,58,80,89,Diploma,Diploma in Electronics and Communication
Student_87_1,84,78,92,76,85,83,Diploma,Diploma in Electronics and Communication
Student_88_1,81,80,88,77,78,90,Diploma,Diploma in Electronics and Communication
Student_89_1,86,75,91,71,84,84,Diploma,Diploma in Electronics and Communication
Student_90_1,86,76,82,83,84,84,Diploma,Diploma in Electronics and Communication
Student_91_1,82,75,88,59,88,88,Diploma,Diploma in Electronics and Communication
Student_92_1,81,82,81,51,88,81,Diploma,Diploma in Electronics and Communication
Student_93_1,84,78,85,77,84,80,Diploma,Diploma in Electronics and Communication
Student_94_1,77,81,89,61,83,94,Diploma,Diploma in Electronics and Communication
Student_95_1,88,83,85,84,84,95,Diploma,Diploma in Electronics and Communication
Student_96_1,85,83,84,83,76,90,Diploma,Diploma in Electronics and Communication
Student_97_1,84,78,95,56,88,85,Diploma,Diploma in Electronics and Communication
Student_98_1,76,79,94,66,75,87,Diploma,Diploma in Electronics and Communication
Student_99_1,84,85,84,84,85,95,Diploma,Diploma in Electronics and Communication
Student_100_1,82,80,86,50,89,84,Diploma,Diploma in Electronics and Communication
Student_101_1,85,78,82,43,84,90,Diploma,Diploma in Electronics and Communication
Student_102_1,80,77,94,58,85,95,Diploma,Diploma in Electronics and Communication
Student_103_1,82,89,92,50,85,91,Diploma,Diploma in Electronics and Communication
Student_104_1,83,85,89,82,77,83,Diploma,Diploma in Electronics and Communication
Student_105_1,83,88,85,56,83,82,Diploma,Diploma in Electronics and Communication
Student_106_1,75,89,81,74,89,90,Diploma,Diploma in Electronics and Communication
Student_107_1,75,78,83,43,77,82,Diploma,Diploma in Electronics and Communication
Student_108_1,84,75,94,63,84,82,Diploma,Diploma in Electronics and Communication
Student_109_1,89,89,80,47,77,93,Diploma,Diploma in Electronics and Communication
Student_110_1,86,78,95,69,79,93,Diploma,Diploma in Electronics and Communication
Student_111_1,84,76,91,85,88,91,Diploma,Diploma in Electronics and Communication
Student_112_1,86,90,80,84,79,80,Diploma,Diploma in Electronics and Communication
Student_113_1,88,86,87,81,83,95,Diploma,Diploma in Electronics and Communication
Student_114_1,81,89,93,47,81,84,Diploma,Diploma in Electronics and Communication
Student_115_1,82,86,95,80,79,84,Diploma,Diploma in Electronics and Communication
Student_116_1,90,89,93,51,90,94,Diploma,Diploma in Electronics and Communication
Student_117_1,87,81,90,83,79,93,Diploma,Diploma in Electronics and Communication
Student_118_1,79,75,83,50,87,94,Diploma,Diploma in Electronics and Communication
Student_119_1,81,77,81,57,84,92,Diploma,Diploma in Electronics and Communication
Student_120_1,85,81,80,53,80,80,Diploma,Diploma in Electronics and Communication
Student_121_1,75,80,90,48,90,82,Diploma,Diploma in Electronics and Communication
Student_122_1,84,80,93,69,85,84,Diploma,Diploma in Electronics and Communication
Student_123_1,88,87,93,59,82,86,Diploma,Diploma in Electronics and Communication
Student_124_1,78,90,95,42,84,95,Diploma,Diploma in Electronics and Communication
Student_125_1,75,84,80,62,79,84,Diploma,Diploma in Electronics and Communication
Student_126_1,80,85,94,41,76,93,Diploma,Diploma in Electronics and Communication
Student_127_1,84,85,89,48,86,81,Diploma,Diploma in Electronics and Communication
Student_128_1,78,83,86,41,79,80,Diploma,Diploma in Electronics and Communication
Student_129_1,86,86,85,77,80,87,Diploma,Diploma in Electronics and Communication
Student_130_1,81,86,88,66,79,95,Diploma,Diploma in Electronics and Communication
Student_131_1,79,83,81,82,75,81,Diploma,Diploma in Electronics and Communication
Student_132_1,82,90,85,74,76,80,Diploma,Diploma in Electronics and Communication
Student_133_1,78,77,89,42,78,88,Diploma,Diploma in Electronics and Communication
Student_134_1,76,77,86,58,87,95,Diploma,Diploma in Electronics and Communication
Student_135_1,83,87,95,84,86,80,Diploma,Diploma in Electronics and Communication
Student_136_1,83,88,85,60,86,83,Diploma,Diploma in Electronics and Communication
Student_137_1,79,87,85,63,88,91,Diploma,Diploma in Electronics and Communication
Student_138_1,85,83,92,43,90,89,Diploma,Diploma in Electronics and Communication
Student_139_1,85,76,91,68,89,92,Diploma,Diploma in Electronics and Communication
Student_140_1,75,84,89,71,81,80,Diploma,Diploma in Electronics and Communication
Student_141_1,90,85,88,75,89,89,Diploma,Diploma in Electronics and Communication
Student_142_1,82,81,86,72,76,92,Diploma,Diploma in Electronics and Communication
Student_143_1,78,76,89,82,82,94,Diploma,Diploma in Electronics and Communication
Student_144_1,80,89,83,85,77,86,Diploma,Diploma in Electronics and Communication
Student_145_1,83,78,84,66,90,87,Diploma,Diploma in Electronics and Communication
Student_146_1,77,81,87,52,75,82,Diploma,Diploma in Electronics and Communication
Student_147_1,90,79,83,41,89,92,Diploma,Diploma in Electronics and Communication
Student_148_1,80,89,88,45,82,94,Diploma,Diploma in Electronics and Communication
Student_149_1,78,80,87,82,85,84,Diploma,Diploma in Electronics and Communication
Student_150_1,89,89,87,51,85,80,Diploma,Diploma in Electronics and Communication
Student_151_1,82,77,83,58,81,93,Diploma,Diploma in Electronics and Communication
Student_152_1,82,83,89,43,87,89,Diploma,Diploma in Electronics and Communication
Student_153_1,80,90,90,70,80,94,Diploma,Diploma in Electronics and Communication
Student_154_1,84,79,87,74,82,85,Diploma,Diploma in Electronics and Communication
Student_155_1,84,79,95,75,82,85,Diploma,Diploma in Electronics and Communication
Student_156_1,86,75,91,53,78,90,Diploma,Diploma in Electronics and Communication
Student_157_1,82,90,88,63,83,90,Diploma,Diploma in Electronics and Communication
Student_158_1,79,90,93,43,90,81,Diploma,Diploma in Electronics and Communication
Student_159_1,81,77,92,47,78,85,Diploma,Diploma in Electronics and Communication
Student_160_1,82,83,83,55,85,90,Diploma,Diploma in Electronics and Communication
Student_161_1,80,86,84,83,90,80,Diploma,Diploma in Electronics and Communication
Student_162_1,88,79,89,50,79,91,Diploma,Diploma in Electronics and Communication
Student_163_1,76,86,94,60,84,90,Diploma,Diploma in Electronics and Communication
Student_164_1,87,84,93,79,87,89,Diploma,Diploma in Electronics and Communication
Student_165_1,89,80,88,56,89,91,Diploma,Diploma in Electronics and Communication
Student_166_1,81,79,89,54,90,81,Diploma,Diploma in Electronics and Communication
Student_167_1,86,77,81,47,86,85,Diploma,Diploma in Electronics and Communication
Student_168_1,76,88,94,69,86,93,Diploma,Diploma in Electronics and Communication
Student_169_1,80,89,94,45,78,91,Diploma,Diploma in Electronics and Communication
Student_170_1,85,90,85,79,80,85,Diploma,Diploma in Electronics and Communication
Student_171_1,83,78,88,55,83,90,Diploma,Diploma in Electronics and Communication
Student_172_1,86,75,86,66,84,88,Diploma,Diploma in Electronics and Communication
Student_173_1,77,90,93,45,78,92,Diploma,Diploma in Electronics and Communication
Student_174_1,88,82,88,71,89,95,Diploma,Diploma in Electronics and Communication
Student_175_1,89,88,89,74,86,88,Diploma,Diploma in Electronics and Communication
Student_176_1,77,76,81,71,80,88,Diploma,Diploma in Electronics and Communication
Student_177_1,82,77,92,82,82,86,Diploma,Diploma in Electronics and Communication
Student_178_1,77,82,86,62,83,91,Diploma,Diploma in Electronics and Communication
Student_179_1,81,75,87,56,87,80,Diploma,Diploma in Electronics and Communication
Student_180_1,86,90,80,73,90,90,Diploma,Diploma in Electronics and Communication
Student_181_1,80,78,94,80,81,87,Diploma,Diploma in Electronics and Communication
Student_182_1,82,83,90,72,76,93,Diploma,Diploma in Electronics and Communication
Student_183_1,78,77,89,79,80,93,Diploma,Diploma in Electronics and Communication
Student_184_1,76,88,82,83,82,81,Diploma,Diploma in Electronics and Communication
Student_185_1,77,88,83,82,89,90,Diploma,Diploma in Electronics and Communication
Student_186_1,84,87,95,58,90,90,Diploma,Diploma in Electronics and Communication
Student_187_1,81,85,84,84,87,80,Diploma,Diploma in Electronics and Communication
Student_188_1,89,80,87,71,87,88,Diploma,Diploma in Electronics and Communication
Student_189_1,88,82,83,84,90,94,Diploma,Diploma in Electronics and Communication
Student_190_1,83,79,91,59,84,92,Diploma,Diploma in Electronics and Communication
Student_191_1,87,86,92,69,86,95,Diploma,Diploma in Electronics and Communication
Student_192_1,82,82,86,67,79,87,Diploma,Diploma in Electronics and Communication
Student_193_1,80,81,95,74,79,84,Diploma,Diploma in Electronics and Communication
Student_194_1,80,80,80,82,89,88,Diploma,Diploma in Electronics and Communication
Student_195_1,77,90,93,41,87,87,Diploma,Diploma in Electronics and Communication
Student_196_1,83,78,91,53,80,83,Diploma,Diploma in Electronics and Communication
Student_197_1,81,76,84,60,80,95,Diploma,Diploma in Electronics and Communication
Student_198_1,81,90,81,60,81,92,Diploma,Diploma in Electronics and Communication
Student_199_1,86,82,86,80,80,83,Diploma,Diploma in Electronics and Communication
Student_200_1,76,79,82,65,85,92,Diploma,Diploma in Electronics and Communication
Student_201_1,86,75,92,52,81,89,Diploma,Diploma in Electronics and Communication
Student_202_1,81,89,95,58,87,80,Diploma,Diploma in Electronics and Communication
Student_203_1,78,83,80,75,88,83,Diploma,Diploma in Electronics and Communication
Student_204_1,83,83,90,53,78,81,Diploma,Diploma in Electronics and Communication
Student_205_1,79,77,83,41,75,90,Diploma,Diploma in Electronics and Communication
Student_206_1,84,75,92,63,86,90,Diploma,Diploma in Electronics and Communication
Student_207_1,89,80,95,85,86,93,Diploma,Diploma in Electronics and Communication
Student_208_1,83,89,80,61,88,91,Diploma,Diploma in Electronics and Communication
Student_209_1,76,84,88,50,82,94,Diploma,Diploma in Electronics and Communication
Student_210_1,80,78,81,58,86,81,Diploma,Diploma in Electronics and Communication
Student_211_1,84,76,90,81,89,88,Diploma,Diploma in Electronics and Communication
Student_212_1,75,82,82,60,88,94,Diploma,Diploma in Electronics and Communication
Student_213_1,77,79,87,57,81,84,Diploma,Diploma in Electronics and Communication
Student_214_1,78,76,91,64,80,88,Diploma,Diploma in Electronics and Communication
Student_215_1,83,90,90,66,77,90,Diploma,Diploma in Electronics and Communication
Student_216_1,84,81,86,44,76,80,Diploma,Diploma in Electronics and Communication
Student_217_1,86,75,86,81,83,94,Diploma,Diploma in Electronics and Communication
Student_218_1,78,87,82,45,88,83,Diploma,Diploma in Electronics and Communication
Student_219_1,82,85,90,59,81,87,Diploma,Diploma in Electronics and Communication
Student_220_1,75,90,94,48,79,93,Diploma,Diploma in Electronics and Communication
Student_221_1,81,84,84,50,75,94,Diploma,Diploma in Electronics and Communication
Student_222_1,89,75,92,58,83,84,Diploma,Diploma in Electronics and Communication
Student_223_1,90,82,86,65,78,95,Diploma,Diploma in Electronics and Communication
Student_224_1,75,90,82,82,88,84,Diploma,Diploma in Electronics and Communication
Student_225_1,77,76,92,41,85,94,Diploma,Diploma in Electronics and Communication
Student_226_1,81,87,90,55,83,80,Diploma,Diploma in Electronics and Communication
Student_227_1,82,85,87,83,82,90,Diploma,Diploma in Electronics and Communication
Student_228_1,76,87,93,61,86,84,Diploma,Diploma in Electronics and Communication
Student_229_1,84,76,82,43,87,89,Diploma,Diploma in Electronics and Communication
Student_230_1,82,78,92,85,80,87,Diploma,Diploma in Electronics and Communication
Student_231_1,85,87,81,63,87,84,Diploma,Diploma in Electronics and Communication
Student_232_1,86,89,90,69,81,94,Diploma,Diploma in Electronics and Communication
Student_233_1,85,84,87,77,77,86,Diploma,Diploma in Electronics and Communication
Student_234_1,77,86,92,61,81,93,Diploma,Diploma in Electronics and Communication
Student_235_1,81,85,89,50,84,92,Diploma,Diploma in Electronics and Communication
Student_236_1,83,78,88,75,87,81,Diploma,Diploma in Electronics and Communication
Student_237_1,79,83,94,46,84,85,Diploma,Diploma in Electronics and Communication
Student_238_1,81,89,84,85,90,83,Diploma,Diploma in Electronics and Communication
Student_239_1,80,84,83,51,79,83,Diploma,Diploma in Electronics and Communication
Student_240_1,82,82,90,83,78,90,Diploma,Diploma in Electronics and Communication
Student_241_1,90,77,87,78,88,83,Diploma,Diploma in Electronics and Communication
Student_242_1,79,77,93,43,88,91,Diploma,Diploma in Electronics and Communication
Student_243_1,84,76,90,78,75,90,Diploma,Diploma in Electronics and Communication
Student_244_1,87,82,82,43,75,83,Diploma,Diploma in Electronics and Communication
Student_245_1,80,86,91,81,86,89,Diploma,Diploma in Electronics and Communication
Student_246_1,89,75,87,53,86,94,Diploma,Diploma in Electronics and Communication
Student_247_1,77,82,91,69,83,87,Diploma,Diploma in Electronics and Communication
Student_248_1,89,87,83,54,83,87,Diploma,Diploma in Electronics and Communication
Student_249_1,80,88,86,84,86,84,Diploma,Diploma in Electronics and Communication
Student_250_1,82,82,92,55,82,89,Diploma,Diploma in Electronics and Communication
Student_1_1,87,82,78,92,89,88,Diploma,Diploma in Construction and Design
Student_2_1,88,75,76,90,81,90,Diploma,Diploma in Construction and Design
Student_3_1,80,90,80,90,81,90,Diploma,Diploma in Construction and Design
Student_4_1,78,77,90,86,83,84,Diploma,Diploma in Construction and Design
Student_5_1,83,83,82,89,82,84,Diploma,Diploma in Construction and Design
Student_6_1,76,86,86,85,88,81,Diploma,Diploma in Construction and Design
Student_7_1,75,76,76,84,86,80,Diploma,Diploma in Construction and Design
Student_8_1,84,88,83,91,83,87,Diploma,Diploma in Construction and Design
Student_9_1,90,87,79,91,91,81,Diploma,Diploma in Construction and Design
Student_10_1,82,75,88,95,81,83,Diploma,Diploma in Construction and Design
Student_11_1,76,76,77,92,81,82,Diploma,Diploma in Construction and Design
Student_12_1,90,87,84,93,80,86,Diploma,Diploma in Construction and Design
Student_13_1,87,76,76,85,91,89,Diploma,Diploma in Construction and Design
Student_14_1,90,77,84,88,80,75,Diploma,Diploma in Construction and Design
Student_15_1,79,77,89,86,85,84,Diploma,Diploma in Construction and Design
Student_16_1,78,87,89,84,88,88,Diploma,Diploma in Construction and Design
Student_17_1,83,89,78,94,86,78,Diploma,Diploma in Construction and Design
Student_18_1,85,85,79,87,85,85,Diploma,Diploma in Construction and Design
Student_19_1,78,84,78,84,81,77,Diploma,Diploma in Construction and Design
Student_20_1,89,80,87,84,80,76,Diploma,Diploma in Construction and Design
Student_21_1,83,88,90,90,80,84,Diploma,Diploma in Construction and Design
Student_22_1,83,80,82,88,86,88,Diploma,Diploma in Construction and Design
Student_23_1,88,78,86,89,81,87,Diploma,Diploma in Construction and Design
Student_24_1,89,89,84,83,84,89,Diploma,Diploma in Construction and Design
Student_25_1,75,84,81,85,93,75,Diploma,Diploma in Construction and Design
Student_26_1,88,77,81,80,80,77,Diploma,Diploma in Construction and Design
Student_27_1,89,89,75,89,92,78,Diploma,Diploma in Construction and Design
Student_28_1,86,77,89,88,81,75,Diploma,Diploma in Construction and Design
Student_29_1,86,89,75,92,80,84,Diploma,Diploma in Construction and Design
Student_30_1,87,79,83,91,94,83,Diploma,Diploma in Construction and Design
Student_31_1,79,75,85,83,90,84,Diploma,Diploma in Construction and Design
Student_32_1,81,75,87,89,90,84,Diploma,Diploma in Construction and Design
Student_33_1,78,89,75,90,93,87,Diploma,Diploma in Construction and Design
Student_34_1,85,84,82,89,95,75,Diploma,Diploma in Construction and Design
Student_35_1,81,87,82,85,83,90,Diploma,Diploma in Construction and Design
Student_36_1,83,81,84,85,93,81,Diploma,Diploma in Construction and Design
Student_37_1,80,76,79,93,86,83,Diploma,Diploma in Construction and Design
Student_38_1,86,89,85,90,80,78,Diploma,Diploma in Construction and Design
Student_39_1,86,83,83,92,92,88,Diploma,Diploma in Construction and Design
Student_40_1,77,90,78,91,85,83,Diploma,Diploma in Construction and Design
Student_41_1,75,90,83,88,91,78,Diploma,Diploma in Construction and Design
Student_42_1,78,88,81,92,80,78,Diploma,Diploma in Construction and Design
Student_43_1,85,77,87,84,87,84,Diploma,Diploma in Construction and Design
Student_44_1,81,79,80,92,80,89,Diploma,Diploma in Construction and Design
Student_45_1,75,81,76,92,84,89,Diploma,Diploma in Construction and Design
Student_46_1,82,85,88,90,81,86,Diploma,Diploma in Construction and Design
Student_47_1,82,78,81,89,95,79,Diploma,Diploma in Construction and Design
Student_48_1,87,87,76,84,80,90,Diploma,Diploma in Construction and Design
Student_49_1,79,85,78,88,82,79,Diploma,Diploma in Construction and Design
Student_50_1,81,84,79,95,83,76,Diploma,Diploma in Construction and Design
Student_51_1,86,86,77,87,95,81,Diploma,Diploma in Construction and Design
Student_52_1,84,89,87,94,95,88,Diploma,Diploma in Construction and Design
Student_53_1,76,86,87,88,94,84,Diploma,Diploma in Construction and Design
Student_54_1,88,84,87,80,94,88,Diploma,Diploma in Construction and Design
Student_55_1,85,84,80,80,87,83,Diploma,Diploma in Construction and Design
Student_56_1,76,89,83,81,92,78,Diploma,Diploma in Construction and Design
Student_57_1,87,89,80,80,93,88,Diploma,Diploma in Construction and Design
Student_58_1,78,76,79,86,87,76,Diploma,Diploma in Construction and Design
Student_59_1,89,89,84,85,85,76,Diploma,Diploma in Construction and Design
Student_60_1,86,82,80,84,83,75,Diploma,Diploma in Construction and Design
Student_61_1,83,89,80,81,83,84,Diploma,Diploma in Construction and Design
Student_62_1,75,87,75,85,80,88,Diploma,Diploma in Construction and Design
Student_63_1,90,85,77,84,92,77,Diploma,Diploma in Construction and Design
Student_64_1,78,89,80,90,90,82,Diploma,Diploma in Construction and Design
Student_65_1,88,76,81,92,92,87,Diploma,Diploma in Construction and Design
Student_66_1,87,78,78,86,82,75,Diploma,Diploma in Construction and Design
Student_67_1,88,87,79,94,93,79,Diploma,Diploma in Construction and Design
Student_68_1,89,81,81,85,85,80,Diploma,Diploma in Construction and Design
Student_69_1,82,80,75,85,86,90,Diploma,Diploma in Construction and Design
Student_70_1,77,79,83,83,80,80,Diploma,Diploma in Construction and Design
Student_71_1,78,88,75,87,94,87,Diploma,Diploma in Construction and Design
Student_72_1,89,89,80,87,81,90,Diploma,Diploma in Construction and Design
Student_73_1,76,87,80,83,82,83,Diploma,Diploma in Construction and Design
Student_74_1,87,82,86,85,92,75,Diploma,Diploma in Construction and Design
Student_75_1,82,79,79,80,94,87,Diploma,Diploma in Construction and Design
Student_76_1,88,81,80,81,86,86,Diploma,Diploma in Construction and Design
Student_77_1,83,75,88,94,92,83,Diploma,Diploma in Construction and Design
Student_78_1,86,89,76,90,82,76,Diploma,Diploma in Construction and Design
Student_79_1,81,80,87,91,90,76,Diploma,Diploma in Construction and Design
Student_80_1,89,90,78,89,89,77,Diploma,Diploma in Construction and Design
Student_81_1,86,87,82,83,85,83,Diploma,Diploma in Construction and Design
Student_82_1,82,90,84,88,92,78,Diploma,Diploma in Construction and Design
Student_83_1,85,81,77,87,81,77,Diploma,Diploma in Construction and Design
Student_84_1,77,88,85,86,81,81,Diploma,Diploma in Construction and Design
Student_85_1,80,81,83,88,84,81,Diploma,Diploma in Construction and Design
Student_86_1,79,89,77,88,93,77,Diploma,Diploma in Construction and Design
Student_87_1,90,77,79,92,89,87,Diploma,Diploma in Construction and Design
Student_88_1,82,89,76,88,82,83,Diploma,Diploma in Construction and Design
Student_89_1,90,89,90,90,92,88,Diploma,Diploma in Construction and Design
Student_90_1,76,80,86,94,81,86,Diploma,Diploma in Construction and Design
Student_91_1,89,82,79,88,83,84,Diploma,Diploma in Construction and Design
Student_92_1,75,79,85,92,88,80,Diploma,Diploma in Construction and Design
Student_93_1,79,83,80,82,86,75,Diploma,Diploma in Construction and Design
Student_94_1,83,75,76,93,95,90,Diploma,Diploma in Construction and Design
Student_95_1,77,82,87,92,82,86,Diploma,Diploma in Construction and Design
Student_96_1,82,86,75,89,92,89,Diploma,Diploma in Construction and Design
Student_97_1,79,88,88,86,87,86,Diploma,Diploma in Construction and Design
Student_98_1,87,77,76,95,90,78,Diploma,Diploma in Construction and Design
Student_99_1,84,81,88,91,89,79,Diploma,Diploma in Construction and Design
Student_100_1,87,75,84,80,80,82,Diploma,Diploma in Construction and Design
Student_101_1,84,82,84,92,92,81,Diploma,Diploma in Construction and Design
Student_102_1,86,88,80,83,89,87,Diploma,Diploma in Construction and Design
Student_103_1,82,77,78,85,80,87,Diploma,Diploma in Construction and Design
Student_104_1,82,83,86,86,85,84,Diploma,Diploma in Construction and Design
Student_105_1,86,89,83,93,88,82,Diploma,Diploma in Construction and Design
Student_106_1,87,76,85,95,93,86,Diploma,Diploma in Construction and Design
Student_107_1,76,88,90,82,92,90,Diploma,Diploma in Construction and Design
Student_108_1,77,90,84,90,88,89,Diploma,Diploma in Construction and Design
Student_109_1,78,83,86,91,85,79,Diploma,Diploma in Construction and Design
Student_110_1,83,90,82,90,90,88,Diploma,Diploma in Construction and Design
Student_111_1,83,81,88,83,82,88,Diploma,Diploma in Construction and Design
Student_112_1,76,80,90,92,86,82,Diploma,Diploma in Construction and Design
Student_113_1,79,89,81,95,83,83,Diploma,Diploma in Construction and Design
Student_114_1,79,82,90,83,94,75,Diploma,Diploma in Construction and Design
Student_115_1,82,90,77,91,86,85,Diploma,Diploma in Construction and Design
Student_116_1,81,79,85,95,88,84,Diploma,Diploma in Construction and Design
Student_117_1,81,82,82,88,84,75,Diploma,Diploma in Construction and Design
Student_118_1,87,81,78,92,83,90,Diploma,Diploma in Construction and Design
Student_119_1,79,85,86,95,94,83,Diploma,Diploma in Construction and Design
Student_120_1,90,88,87,95,94,83,Diploma,Diploma in Construction and Design
Student_121_1,88,81,85,80,87,80,Diploma,Diploma in Construction and Design
Student_122_1,89,78,81,85,92,81,Diploma,Diploma in Construction and Design
Student_123_1,86,78,75,84,87,86,Diploma,Diploma in Construction and Design
Student_124_1,87,80,78,93,95,79,Diploma,Diploma in Construction and Design
Student_125_1,81,79,90,82,92,85,Diploma,Diploma in Construction and Design
Student_126_1,80,80,90,94,95,79,Diploma,Diploma in Construction and Design
Student_127_1,79,83,88,88,93,75,Diploma,Diploma in Construction and Design
Student_128_1,84,84,78,82,94,77,Diploma,Diploma in Construction and Design
Student_129_1,77,81,88,94,87,88,Diploma,Diploma in Construction and Design
Student_130_1,78,76,75,90,94,83,Diploma,Diploma in Construction and Design
Student_131_1,85,86,76,84,87,90,Diploma,Diploma in Construction and Design
Student_132_1,75,90,87,91,93,88,Diploma,Diploma in Construction and Design
Student_133_1,82,76,81,84,83,83,Diploma,Diploma in Construction and Design
Student_134_1,77,75,80,90,90,87,Diploma,Diploma in Construction and Design
Student_135_1,75,81,76,89,95,82,Diploma,Diploma in Construction and Design
Student_136_1,87,82,81,80,82,79,Diploma,Diploma in Construction and Design
Student_137_1,75,80,84,88,85,86,Diploma,Diploma in Construction and Design
Student_138_1,83,87,80,80,90,79,Diploma,Diploma in Construction and Design
Student_139_1,82,88,76,85,86,80,Diploma,Diploma in Construction and Design
Student_140_1,84,79,85,85,85,84,Diploma,Diploma in Construction and Design
Student_141_1,86,76,86,83,92,84,Diploma,Diploma in Construction and Design
Student_142_1,75,86,82,94,93,76,Diploma,Diploma in Construction and Design
Student_143_1,77,87,78,83,82,82,Diploma,Diploma in Construction and Design
Student_144_1,86,90,76,86,86,76,Diploma,Diploma in Construction and Design
Student_145_1,87,88,87,80,90,80,Diploma,Diploma in Construction and Design
Student_146_1,85,90,80,88,86,84,Diploma,Diploma in Construction and Design
Student_147_1,81,83,76,85,90,90,Diploma,Diploma in Construction and Design
Student_148_1,87,82,90,89,80,89,Diploma,Diploma in Construction and Design
Student_149_1,76,85,83,82,84,86,Diploma,Diploma in Construction and Design
Student_150_1,87,88,90,92,85,77,Diploma,Diploma in Construction and Design
Student_151_1,82,87,77,90,93,87,Diploma,Diploma in Construction and Design
Student_152_1,75,79,79,93,82,82,Diploma,Diploma in Construction and Design
Student_153_1,86,88,77,89,89,75,Diploma,Diploma in Construction and Design
Student_154_1,77,89,84,87,92,90,Diploma,Diploma in Construction and Design
Student_155_1,75,80,75,82,91,77,Diploma,Diploma in Construction and Design
Student_156_1,78,86,89,92,81,79,Diploma,Diploma in Construction and Design
