Student ID,English,Mathematics,Science,Social Studies,Logical Reasoning,Computer Awareness
7429,45,50,46,40,49,50
7430,44,44,45,43,44,44
7431,43,46,54,44,53,54
7432,50,46,48,42,49,54
7433,49,52,53,48,48,52
7434,47,46,44,44,42,47
7435,54,44,43,42,54,52
7436,51,52,43,52,52,45
7437,46,53,47,48,47,50
7438,48,40,49,47,51,49
7439,53,50,51,45,44,40
7440,51,50,53,43,43,51
7441,47,50,46,44,41,53
7442,45,40,49,41,49,51
7443,44,41,54,54,48,46
7444,41,40,50,44,52,50
7445,48,41,40,44,43,49
7446,47,53,48,42,41,45
7447,49,41,50,50,51,43
7448,46,45,54,47,48,42
7449,50,47,44,41,52,45
7450,41,47,45,51,49,44
7451,44,52,53,52,45,47
7452,41,48,48,42,43,45
7453,49,47,42,53,48,50
7454,42,51,49,41,51,43
7455,49,45,47,40,52,43
7456,46,54,49,49,41,54
7457,51,41,47,47,46,51
7458,48,54,46,45,53,40
7459,52,40,54,45,41,48
7460,50,45,53,40,53,54
7461,52,43,53,44,46,53
7462,47,41,42,40,52,52
7463,42,41,45,44,43,53
7464,51,41,54,51,41,43
7465,48,53,43,42,40,48
7466,50,43,40,41,41,45
7467,40,54,52,44,47,50
7468,45,47,48,49,45,46
7469,44,54,52,40,50,51
7470,45,51,44,47,54,45
7471,43,51,50,40,42,45
7472,53,45,49,51,49,48
7473,44,42,53,47,43,49
7474,46,54,46,44,44,41
7475,48,52,44,51,47,43
7476,48,52,44,54,51,46
7477,49,53,40,54,45,49
7478,46,40,54,47,51,50
7479,43,42,53,43,46,41
7480,41,51,45,45,53,44
7481,53,50,54,40,47,43
7482,51,52,41,50,50,45
7483,46,43,53,40,47,48
7484,50,47,40,43,44,50
7485,47,50,44,45,48,48
7486,54,43,41,53,46,53
7487,52,44,44,44,46,41
7488,47,42,48,40,43,49
7489,47,51,48,44,47,49
7490,43,49,47,54,43,45
7491,44,51,49,51,54,54
7492,50,41,41,47,42,48
7493,51,51,54,41,42,54
7494,50,48,53,42,44,49
7495,43,47,53,51,48,52
7496,43,50,48,43,50,50
7497,40,40,50,45,46,47
7498,42,42,42,48,44,49
7499,52,47,43,54,47,49
7500,50,48,46,45,42,43
7501,52,42,47,53,40,46
7502,46,48,50,50,47,45
7503,49,47,54,48,48,41
7504,51,43,48,49,43,41
7505,40,48,41,41,43,45
7506,40,43,48,48,51,41
7507,40,48,44,43,47,46
7508,49,42,48,46,43,49
7509,43,54,53,47,47,53
7510,50,48,52,49,42,48
7511,51,47,53,47,54,46
7512,41,42,41,42,50,47
7513,40,41,53,49,49,43
7514,51,54,43,40,45,50
7515,51,53,50,40,41,53
7516,52,54,48,54,43,53
7517,48,43,51,54,41,45
7518,46,53,41,44,41,52
7519,48,42,43,46,41,47
7520,51,50,52,48,46,53
7521,52,44,48,53,44,50
7522,54,46,49,43,42,46
7523,47,41,51,52,43,52
7524,42,50,54,40,53,50
7525,44,46,51,42,46,46
7526,54,51,52,42,50,47
7527,51,45,54,50,51,51
7528,54,40,43,40,43,44
7529,47,49,48,53,46,48
7530,52,41,53,53,52,43
7531,40,47,40,40,42,40
7532,50,44,42,51,45,43
7533,47,47,43,42,47,47
7534,51,44,46,44,54,53
7535,42,51,45,54,51,47
7536,45,54,42,40,43,44
7537,40,40,40,54,50,40
7538,49,47,42,51,48,50
7539,53,43,54,43,46,41
7540,41,49,54,49,47,48
7541,51,47,40,44,53,52
7542,40,50,47,42,50,50
7543,42,53,50,45,51,47
7544,48,48,49,53,43,42
7545,53,42,42,48,52,45
7546,49,48,54,41,50,53
7547,51,40,45,47,40,42
7548,44,49,47,50,43,52
7549,54,44,44,47,53,45
7550,41,43,43,45,43,48
7551,49,43,43,47,47,50
7552,52,45,40,52,43,50
7553,50,40,40,45,51,51
7554,48,49,52,44,45,46
7555,54,48,42,42,51,54
7556,49,47,48,43,42,52
7557,52,54,44,48,47,40
7558,47,46,46,54,53,53
7559,50,48,45,53,48,52
7560,46,48,46,46,51,49
7561,51,51,46,45,46,47
7562,49,42,45,49,53,40
7563,45,46,47,42,45,47
7564,47,50,42,44,51,47
7565,40,47,44,46,54,49
7566,48,46,44,44,45,54
7567,42,51,54,45,51,53
7568,54,43,42,54,41,53
7569,51,49,45,48,45,53
7570,54,52,51,53,53,48
7571,47,51,54,43,51,49
7572,48,41,45,40,44,52
7573,45,53,53,44,43,47
7574,47,51,47,52,48,43
7575,40,40,45,44,42,41
7576,48,49,45,48,51,43
7577,44,40,42,49,42,51
7578,42,42,52,46,40,42
7579,45,54,44,46,46,46
7580,45,42,52,49,52,48
7581,47,51,41,54,47,44
7582,44,47,50,41,50,40
7583,46,42,49,43,54,40
7584,41,53,41,45,51,45
7585,50,48,45,53,52,52
7586,46,45,45,49,42,51
7587,40,42,48,52,54,43
7588,52,42,44,45,47,44
7589,41,50,50,42,50,54
7590,49,51,41,40,53,45
7591,47,48,50,53,51,48
7592,54,46,46,42,42,42
7593,44,53,45,40,50,50
7594,41,43,43,40,40,40
7595,43,46,52,41,44,47
7596,47,44,50,44,49,46
7597,52,43,45,44,52,40
7598,44,54,45,47,41,47
7599,45,51,40,52,48,47
7600,52,52,42,47,51,43
7601,47,44,51,48,40,52
7602,49,46,50,52,43,48
7603,41,42,44,45,42,47
7604,42,43,43,45,48,47
7605,40,46,46,46,43,45
7606,51,49,45,47,41,48
7607,50,52,52,54,49,43
7608,53,44,51,45,47,41
7609,53,40,48,46,48,54
7610,41,52,40,46,44,54
7611,40,44,54,53,40,45
7612,40,52,44,50,42,46
7613,53,43,46,52,43,43
7614,50,50,50,48,43,52
7615,53,47,48,47,54,47
7616,41,45,54,41,52,44
7617,43,45,49,47,43,46
7618,43,44,47,50,48,43
7619,47,51,45,53,43,47
7620,45,47,50,50,50,41
7621,45,54,43,40,41,52
7622,42,46,51,40,53,50
7623,42,40,43,54,40,40
7624,40,41,50,50,53,40
7625,52,53,46,49,49,49
7626,53,54,44,40,43,52
7627,45,48,44,47,50,43
7628,54,43,54,41,51,53
7629,45,45,50,51,43,43
7630,51,53,54,40,47,53
7631,54,43,51,40,51,47
7632,54,50,43,46,46,42
7633,47,51,46,40,53,45
7634,49,47,53,45,48,42
7635,46,49,53,45,48,43
7636,46,46,54,52,54,44
7637,44,50,52,49,41,47
7638,45,53,54,45,48,54
7639,48,51,46,42,48,53
7640,40,47,42,46,42,42
7641,45,47,41,46,44,54
7642,47,53,46,41,44,41
7643,42,49,40,46,44,42
7644,40,46,53,54,45,50
7645,44,49,51,47,41,50
7646,48,43,49,45,43,45
7647,49,54,46,44,45,42
7648,47,41,46,43,53,47
7649,43,45,46,48,52,48
7650,42,46,40,47,43,54
7651,40,48,45,44,43,44
7652,52,41,42,40,50,49
7653,41,41,54,53,50,44
7654,43,48,53,46,51,46
7655,47,53,42,45,54,53
7656,43,50,41,53,46,48
7657,53,41,49,44,51,51
7658,51,43,53,41,44,46
7659,42,48,41,44,43,50
7660,47,40,53,43,43,40
7661,53,53,48,53,46,52
7662,43,52,43,43,50,49
7663,54,50,46,46,54,50
7664,46,45,47,53,50,46
7665,40,47,44,41,41,44
7666,45,41,53,47,41,41
7667,44,45,44,52,46,52
7668,46,43,48,40,52,51
7669,54,47,51,46,44,44
7670,53,54,48,42,43,46
7671,42,42,50,51,51,43
7672,43,43,43,54,50,54
7673,44,47,50,52,44,45
7674,41,40,42,47,48,43
7675,46,41,41,52,49,49
7676,45,43,54,52,41,53
7677,53,52,48,43,49,40
7678,46,40,40,53,50,41
7679,50,47,40,51,53,40
7680,42,42,49,52,52,41
7681,40,44,47,48,43,42
7682,47,45,54,42,52,51
7683,43,45,40,47,46,53
7684,43,52,40,44,48,41
7685,53,53,49,48,42,42
7686,47,45,52,41,53,45
7687,46,51,47,53,49,50
7688,40,50,41,44,46,45
7689,43,40,41,46,49,45
7690,40,51,54,45,48,40
7691,45,51,54,54,48,45
7692,48,41,49,41,45,44
7693,52,40,54,42,52,45
7694,41,51,52,45,47,51
7695,41,46,44,49,46,44
7696,40,52,51,45,51,47
7697,50,40,53,50,48,46
7698,45,48,54,45,49,40
7699,50,46,51,42,43,46
7700,45,46,41,47,47,44
7701,49,43,54,50,46,46
7702,47,50,46,48,43,54
7703,48,40,49,41,50,44
7704,50,46,49,45,40,52
7705,42,50,42,46,45,42
7706,41,53,46,42,53,44
7707,46,44,43,47,51,43
7708,49,45,47,45,47,44
7709,41,45,52,41,46,45
7710,43,40,52,48,41,43
7711,50,44,40,41,49,50
7712,40,50,41,44,42,51
7713,44,50,40,52,42,50
7714,47,43,53,49,49,53
7715,41,47,49,46,53,44
7716,54,52,42,43,47,45
7717,47,46,47,52,51,41
7718,42,48,44,52,47,48
7719,47,43,43,51,45,54
7720,52,49,44,44,46,50
7721,52,44,50,53,44,46
7722,45,47,42,54,51,50
7723,50,53,51,43,54,45
7724,43,43,41,44,53,50
7725,41,54,41,48,49,40
7726,41,50,50,47,44,53
7727,54,44,51,53,52,54
7728,43,40,46,47,47,52
7729,40,51,50,43,52,45
7730,50,43,51,53,48,43
7731,50,49,49,47,41,53
7732,46,44,52,43,45,41
7733,49,44,47,41,40,43
7734,45,40,51,47,54,48
7735,49,44,42,50,41,48
7736,41,49,42,43,45,50
7737,45,54,49,44,47,47
7738,54,50,47,40,42,44
7739,46,48,48,46,43,49
7740,46,52,42,53,41,47
7741,46,48,47,40,54,43
7742,49,43,44,42,45,45
7743,54,41,42,52,53,41
7744,45,42,40,43,52,42
7745,45,50,52,53,49,43
7746,44,43,52,51,51,45
7747,41,45,54,45,52,44
7748,50,40,42,40,42,41
7749,53,54,42,49,44,54
7750,41,43,47,41,40,53
7751,45,52,54,44,53,41
7752,50,40,44,42,50,54
7753,41,50,47,49,43,40
7754,41,42,51,44,42,51
7755,45,52,42,40,44,46
7756,46,43,53,45,41,52
7757,52,44,49,42,46,52
7758,48,52,45,53,51,43
7759,51,49,52,40,54,46
7760,53,50,46,52,47,53
7761,44,40,47,46,52,45
7762,48,43,43,45,50,40
7763,50,50,50,41,44,46
7764,45,52,46,49,54,52
7765,51,46,50,54,50,40
7766,41,40,44,40,51,44
7767,53,54,49,47,48,47
7768,48,49,42,47,46,47
7769,54,48,43,53,53,49
7770,53,50,40,52,45,53
7771,40,49,42,50,44,49
7772,46,50,54,44,45,53
7773,45,40,54,46,48,44
7774,43,52,54,53,53,46
7775,52,40,50,43,47,47
7776,43,48,43,45,43,45
7777,46,49,44,44,52,49
7778,53,50,54,54,45,40
7779,48,47,49,41,48,40
7780,50,53,47,43,50,41
7781,40,47,48,46,49,41
7782,41,53,49,54,40,51
7783,52,53,48,44,40,42
7784,40,51,44,48,45,47
7785,47,53,46,54,50,49
7786,54,42,43,42,49,46
7787,42,44,49,50,54,49
7788,50,40,47,44,47,48
7789,45,47,45,44,54,44
7790,48,49,41,45,40,51
7791,48,45,53,43,48,40
7792,43,52,42,40,51,43
7793,51,48,45,47,51,46
7794,48,43,44,43,41,46
7795,40,46,51,51,44,47
7796,43,48,53,48,45,44
7797,43,47,41,47,47,54
7798,50,51,47,49,46,48
7799,44,48,43,53,48,51
7800,54,49,46,43,53,49
7801,49,52,51,46,49,41
7802,43,53,47,41,40,48
7803,43,51,41,43,46,45
7804,54,54,40,50,45,44
7805,53,41,50,49,45,54
7806,46,44,41,43,52,46
7807,46,48,46,50,54,40
7808,46,43,53,45,40,52
7809,53,47,52,42,41,41
7810,41,50,42,43,50,53
7811,48,54,54,42,52,50
7812,43,51,41,43,50,45
7813,41,43,51,45,53,42
7814,40,52,52,46,48,44
7815,51,52,43,41,51,51
7816,51,46,44,44,42,49
7817,42,41,50,52,41,42
7818,51,44,43,41,54,51
7819,49,41,48,51,50,50
7820,47,44,53,40,44,53
7821,41,47,46,43,42,51
7822,42,40,49,50,49,46
7823,53,41,44,53,42,50
7824,41,43,44,41,40,51
7825,49,47,52,53,45,49
7826,43,42,44,40,43,42
7827,53,41,53,51,40,42
7828,53,42,52,41,47,53
7829,51,45,51,51,46,44
7830,54,48,44,52,50,46
7831,49,43,44,52,46,42
7832,45,48,44,43,44,43
7833,41,54,42,44,41,45
7834,49,40,43,54,40,48
7835,40,45,41,46,51,53
7836,40,52,52,51,52,54
7837,49,42,49,50,49,52
7838,42,54,42,50,48,49
7839,45,41,49,43,50,53
7840,54,53,54,48,53,51
7841,47,49,46,41,51,41
7842,52,45,40,46,50,46
7843,48,49,43,54,42,48
7844,52,49,41,53,41,44
7845,48,47,40,52,52,41
7846,52,54,50,41,53,52
7847,40,54,45,40,51,49
7848,49,41,42,52,42,47
7849,41,46,48,50,48,45
7850,43,40,52,52,42,46
7851,46,43,51,54,40,50
7852,50,41,43,42,46,50
7853,52,50,48,50,40,48
7854,52,49,45,49,43,48
7855,53,53,52,44,51,47
7856,45,42,50,54,45,42
7857,44,48,51,46,42,53
7858,48,52,54,40,54,50
7859,40,46,54,51,48,47
7860,52,47,46,53,42,41
7861,51,42,44,51,47,49
7862,49,50,46,47,49,51
7863,51,44,52,51,41,46
7864,46,53,44,47,48,47
7865,53,54,45,44,46,42
7866,43,40,46,51,40,48
7867,52,50,44,41,49,53
7868,50,41,52,53,49,46
7869,49,50,48,45,43,49
7870,50,45,51,43,44,49
7871,48,50,45,44,43,50
7872,44,43,41,45,49,42
7873,51,42,41,45,42,42
7874,51,53,51,49,51,51
7875,48,40,42,49,48,49
7876,41,50,46,48,49,50
7877,43,42,49,47,54,47
7878,46,44,41,43,48,47
7879,49,41,44,43,41,45
7880,53,48,46,44,49,43
7881,48,43,45,46,43,42
7882,43,51,43,46,49,48
7883,50,41,43,45,52,41
7884,49,52,50,49,46,45
7885,45,45,43,44,45,43
7886,45,49,46,46,47,42
7887,43,46,47,54,50,44
7888,51,48,42,40,40,54
7889,52,42,50,47,52,42
7890,49,54,54,44,50,42
7891,44,43,42,52,50,45
7892,42,49,43,47,42,47
7893,54,52,41,45,52,54
7894,48,52,46,47,49,44
7895,49,50,41,49,40,43
7896,49,48,41,54,43,49
7897,44,48,53,47,46,49
7898,47,42,44,54,53,42
7899,51,44,48,42,54,48
7900,49,42,47,43,46,45
7901,53,51,50,53,45,43
7902,50,50,42,52,40,40
7903,48,54,40,46,47,48
7904,46,44,48,54,49,44
7905,48,53,51,45,54,49
7906,44,42,48,49,52,43
7907,47,51,53,52,47,43
7908,51,44,53,53,40,53
7909,49,48,40,53,47,45
7910,41,53,54,53,50,53
7911,53,42,43,49,45,53
7912,43,45,51,42,53,54
7913,51,42,45,44,41,51
7914,42,53,48,54,41,46
7915,40,54,48,46,54,42
7916,54,45,46,51,50,42
7917,49,48,51,41,49,46
7918,51,44,44,46,46,44
7919,48,43,54,46,41,41
7920,47,53,41,46,47,41
7921,45,47,50,45,46,50
7922,48,45,43,45,51,52
7923,40,44,44,49,45,40
7924,44,54,51,47,41,50
7925,41,54,44,54,42,43
7926,40,51,54,43,45,54
7927,54,53,48,40,45,45
7928,49,42,47,53,51,52
7929,42,50,49,53,43,49
7930,51,48,52,41,50,52
7931,53,52,50,49,54,53
7932,51,53,42,54,49,49
7933,53,52,41,53,49,52
7934,50,50,48,52,40,54
7935,42,50,45,50,54,42
7936,49,48,53,46,48,41
7937,51,47,53,42,40,51
7938,46,42,45,54,53,54
7939,42,54,40,43,41,53
7940,41,40,44,52,48,54
7941,52,50,51,50,40,47
7942,49,51,40,51,42,41
7943,40,49,47,53,43,41
7944,52,41,49,50,49,53
7945,42,52,43,54,51,44
7946,43,53,52,52,45,41
7947,48,45,44,51,40,43
7948,53,45,53,53,51,42
7949,45,45,46,41,49,47
7950,40,45,46,45,44,52
7951,47,53,44,49,49,51
7952,51,54,54,43,49,46
7953,44,44,45,42,47,41
7954,47,53,50,41,43,45
7955,44,42,54,52,42,42
7956,50,51,54,41,45,49
7957,47,44,53,54,44,48
7958,51,48,50,48,40,50
7959,43,41,42,52,54,41
7960,43,44,42,51,54,48
7961,40,49,51,51,51,53
7962,48,53,50,51,46,46
7963,48,48,48,50,40,43
7964,41,42,41,43,41,45
7965,50,47,52,45,40,54
7966,47,51,52,45,51,50
7967,41,48,40,49,51,49
7968,50,44,46,54,49,44
7969,48,44,42,50,52,52
7970,49,48,53,54,43,40
7971,54,40,51,40,46,54
7972,46,50,50,40,51,41
7973,53,42,41,45,47,54
7974,53,47,50,53,44,46
7975,49,45,52,42,47,49
7976,49,41,44,40,45,45
7977,47,49,46,49,49,41
7978,50,43,46,50,46,43
7979,52,46,54,40,51,45
7980,49,51,47,52,46,40
7981,52,43,53,51,47,49
7982,41,46,43,43,46,46
7983,53,42,50,47,47,53
7984,54,48,52,53,45,42
7985,45,42,54,52,53,49
7986,40,42,40,40,43,54
7987,45,49,42,43,53,52
7988,49,54,44,48,45,52
7989,48,46,52,49,43,40
7990,54,53,43,48,43,53
7991,41,43,46,45,52,51
7992,48,51,52,43,46,42
7993,49,51,46,50,53,41
7994,48,40,52,42,45,41
7995,46,54,51,51,46,52
7996,46,45,54,51,41,44
7997,52,51,49,54,53,40
7998,47,46,54,45,53,43
7999,48,48,43,44,46,47
8000,50,44,41,44,51,41
8001,51,40,52,48,50,46
8002,40,53,43,52,51,41
8003,51,46,48,42,50,40
8004,50,43,48,53,52,51
8005,46,41,48,42,50,46
8006,41,45,50,42,46,49
8007,41,52,44,51,42,46
8008,53,46,48,47,45,42
8009,54,54,49,45,40,42
8010,42,48,40,44,43,51
8011,49,54,53,44,47,54
8012,49,44,47,48,51,43
8013,51,49,40,49,44,41
8014,53,46,51,53,54,44
8015,50,46,46,52,41,42
8016,44,49,43,48,44,43
8017,53,46,44,45,47,51
8018,43,48,40,48,51,41
8019,42,45,50,50,42,40
8020,44,44,41,52,48,50
8021,44,53,45,42,44,42
8022,45,42,54,54,50,40
8023,53,47,42,53,48,42
8024,50,47,51,41,52,45
8025,46,49,45,46,49,48
8026,43,47,52,48,44,49
8027,48,46,41,42,54,49
8028,40,47,53,47,42,52
8029,48,46,48,51,50,42
8030,42,49,40,40,53,46
8031,46,44,47,47,44,51
8032,49,47,54,46,49,50
8033,54,47,45,47,44,49
8034,47,46,50,47,49,50
8035,41,50,48,49,43,47
8036,51,50,42,47,53,44
8037,54,46,40,41,42,47
8038,54,52,51,47,54,54
8039,43,49,43,50,53,46
8040,54,46,50,51,48,47
8041,54,40,48,46,45,43
8042,42,54,52,41,52,50
8043,46,47,48,50,46,44
8044,53,47,43,54,52,42
8045,54,51,54,54,49,48
8046,41,42,42,46,44,42
8047,43,53,51,47,45,53
8048,50,54,45,54,47,48
8049,46,41,54,41,44,44
8050,52,53,49,42,50,52
8051,49,52,42,46,45,40
8052,46,46,40,47,51,47
8053,53,48,41,47,53,50
8054,41,44,46,50,42,49
8055,40,41,41,40,54,51
8056,44,53,54,43,45,43
8057,51,43,42,45,51,47
8058,51,43,48,54,41,40
8059,54,40,44,46,50,51
8060,54,49,45,54,48,46
8061,53,52,47,46,45,43
8062,41,51,48,44,51,52
8063,43,48,46,43,42,50
8064,49,49,45,48,46,54
8065,54,47,41,44,46,53
8066,41,50,48,54,41,50
8067,41,42,54,40,50,46
8068,51,51,48,51,52,50
8069,41,42,44,42,44,49
8070,44,41,42,53,49,48
8071,41,54,51,54,46,50
8072,44,42,43,52,41,43
8073,47,54,51,44,43,51
8074,53,50,47,51,48,42
8075,47,47,45,42,42,50
8076,49,42,46,44,54,42
8077,51,40,47,50,51,44
8078,46,42,49,48,41,44
8079,50,46,43,49,51,54
8080,53,52,44,42,51,53
8081,41,50,42,54,42,43
8082,41,48,50,44,49,46
8083,51,48,41,41,42,49
8084,44,45,45,44,54,51
8085,47,43,45,47,53,42
8086,45,45,47,44,41,48
8087,45,41,44,40,54,50
8088,53,49,43,44,51,52
8089,45,45,48,44,51,40
8090,43,53,40,52,44,52
8091,47,46,53,40,50,40
8092,46,44,44,50,51,52
8093,46,41,47,41,47,54
8094,54,41,45,53,45,49
8095,46,50,53,49,47,44
8096,41,44,43,40,51,49
8097,44,44,41,48,44,50
8098,51,48,42,52,51,49
8099,41,41,52,52,49,47
8100,51,45,48,47,50,54
8101,47,43,44,52,43,42
8102,51,46,50,40,46,47
8103,45,43,46,41,41,43
8104,52,52,48,50,43,41
8105,45,41,44,53,53,44
8106,54,45,46,46,45,49
8107,51,44,42,42,54,40
8108,50,52,43,53,44,51
8109,53,49,51,47,51,42
8110,52,51,54,43,53,51
8111,45,44,52,48,52,42
8112,52,51,40,51,40,40
8113,54,54,46,54,43,46
8114,46,51,51,53,45,54
8115,51,43,52,52,53,51
8116,41,46,40,45,53,42
8117,45,49,43,47,54,50
8118,52,44,47,45,52,54
8119,43,41,47,48,54,54
8120,44,47,44,50,43,50
8121,45,52,47,44,53,46
8122,48,50,54,45,53,52
8123,42,53,45,52,48,41
8124,50,42,51,48,43,49
8125,50,40,50,45,48,50
8126,50,51,53,44,44,44
8127,43,53,53,50,44,47
8128,40,48,52,53,43,41
8129,51,40,47,47,41,51
8130,46,52,48,49,46,53
8131,42,51,54,47,51,54
8132,47,43,41,51,42,54
8133,49,46,42,42,41,52
8134,50,47,52,54,42,49
8135,47,44,47,54,47,40
8136,44,47,45,42,50,40
8137,49,45,41,44,41,53
8138,51,49,41,52,48,45
8139,49,44,54,41,51,48
8140,52,40,41,46,45,48
8141,52,50,45,40,43,51
8142,53,47,52,53,45,45
8143,45,48,42,43,43,53
8144,52,46,51,52,50,48
8145,50,50,54,51,41,52
8146,43,41,52,44,51,53
8147,44,41,52,50,45,53
8148,51,48,54,54,49,44
8149,40,53,40,46,50,47
8150,41,47,42,42,49,42
8151,50,44,42,50,45,51
8152,41,50,49,43,49,50
8153,41,41,45,50,54,44
8154,40,45,49,48,54,54
8155,49,47,40,41,41,47
8156,44,42,42,41,46,40
8157,52,45,47,41,49,51
8158,44,49,42,48,44,47
8159,51,41,47,51,40,45
8160,42,54,44,46,51,45
8161,45,48,46,53,43,41
8162,46,46,45,54,43,48
8163,47,49,50,43,48,50
8164,53,41,47,42,48,40
8165,45,51,41,51,46,47
8166,43,44,47,54,53,52
8167,40,43,42,49,41,53
8168,48,53,46,48,40,48
8169,43,40,45,41,49,46
8170,51,53,47,54,48,47
8171,53,50,43,43,53,49
8172,47,43,51,50,52,50
8173,46,50,53,51,44,48
8174,46,48,54,42,46,53
8175,54,43,41,41,43,44
8176,47,42,52,50,47,54
8177,50,44,45,46,53,50
8178,47,41,45,44,47,44
8179,54,40,41,43,53,41
8180,52,42,42,52,41,49
8181,50,50,42,50,50,52
8182,40,43,47,49,41,48
8183,51,44,42,41,49,42
8184,52,43,44,45,49,40
8185,49,52,40,54,48,51
8186,46,46,45,47,45,45
8187,44,54,51,43,54,42
8188,52,47,45,41,53,42
8189,54,48,42,53,49,40
8190,53,45,46,42,50,41
8191,50,45,43,43,41,41
8192,49,44,52,50,40,42
8193,51,50,48,51,49,45
8194,48,40,44,51,54,48
8195,51,45,46,50,50,50
8196,40,47,50,41,45,42
8197,48,53,49,44,40,45
8198,42,43,49,42,46,43
8199,53,53,52,51,51,47
8200,47,54,43,48,44,42
8201,43,40,47,53,45,54
8202,50,42,40,44,50,51
8203,47,47,54,49,51,54
8204,49,45,52,46,43,47
8205,50,49,45,43,50,46
8206,54,41,42,44,49,47
8207,52,44,43,49,41,40
8208,49,50,42,48,47,48
8209,50,50,53,44,41,46
8210,47,46,49,49,49,51
8211,48,44,44,50,51,51
8212,51,50,52,49,49,41
8213,48,53,45,42,52,51
8214,47,42,52,47,49,51
8215,54,46,43,40,50,47
8216,40,48,41,48,50,45
8217,42,49,53,43,51,45
8218,45,50,53,53,50,51
8219,41,53,52,48,43,52
8220,42,54,40,45,45,42
8221,40,54,41,46,42,51
8222,40,53,54,46,45,51
8223,53,49,46,51,52,52
8224,48,46,53,48,45,41
8225,54,48,46,40,44,52
8226,53,50,45,40,53,42
8227,46,48,45,45,54,53
8228,50,49,52,50,41,50
8229,42,45,42,50,48,47
8230,41,41,51,54,52,44
8231,49,50,50,43,45,41
8232,42,46,40,43,48,50
8233,41,43,42,42,40,40
8234,49,44,46,49,43,46
8235,50,54,46,47,51,54
8236,46,40,40,52,52,53
8237,42,42,46,51,50,49
8238,52,53,49,50,52,47
8239,41,50,48,50,43,50
8240,46,49,51,54,46,54
8241,52,49,43,41,53,46
8242,46,51,54,43,42,53
8243,54,42,41,47,49,53
8244,40,40,47,47,48,49
8245,41,45,40,40,48,44
8246,46,41,45,45,45,52
8247,53,53,50,43,41,54
8248,43,48,43,47,43,47
8249,53,41,49,53,43,42
8250,49,40,47,50,51,47
8251,48,49,46,47,54,42
8252,40,49,41,51,44,53
8253,47,53,53,54,42,53
8254,48,50,41,43,52,41
8255,44,49,44,51,53,53
8256,48,53,45,42,52,42
8257,42,53,40,43,49,49
8258,47,52,53,47,48,54
8259,43,48,48,51,47,53
8260,48,45,49,44,54,50
8261,42,44,47,42,44,45
8262,51,43,46,41,48,47
8263,44,52,43,48,46,41
8264,50,50,40,47,48,40
8265,43,51,48,48,41,49
8266,44,50,49,48,51,40
8267,54,48,42,49,42,51
8268,50,48,40,49,54,40
8269,47,48,43,41,45,44
8270,52,54,41,41,42,41
8271,52,47,50,40,49,52
8272,42,45,43,41,52,48
8273,44,49,40,53,45,42
8274,49,44,54,50,49,41
8275,43,45,40,43,52,50
8276,51,40,52,49,44,41
8277,48,44,42,46,44,40
8278,46,52,51,46,51,46
8279,45,46,46,50,52,40
8280,48,43,51,44,45,40
8281,54,45,49,42,46,41
8282,48,48,52,48,54,40
8283,43,45,43,44,51,47
8284,53,53,40,47,44,41
8285,51,53,40,51,50,53
8286,44,46,42,52,54,46
8287,51,40,44,54,42,46
8288,53,49,41,46,42,40
8289,45,53,48,52,49,54
8290,52,48,46,49,54,52
8291,45,41,40,47,44,41
8292,47,54,52,49,43,49
8293,41,54,46,53,52,43
8294,48,52,43,50,53,49
8295,43,54,50,45,54,48
8296,53,53,51,48,42,46
8297,48,43,43,44,49,50
8298,53,46,44,44,44,42
8299,41,48,47,49,44,46
8300,44,47,51,43,48,54
8301,50,45,46,53,43,40
8302,52,45,42,46,46,41
8303,44,45,47,52,45,43
8304,44,45,43,52,52,46
8305,51,49,42,40,51,54
8306,45,50,43,54,54,48
8307,49,52,53,40,45,52
8308,44,45,43,53,51,43
8309,44,47,43,52,49,45
8310,52,46,47,54,51,54
8311,42,44,52,49,44,40
8312,40,40,43,44,44,48
8313,48,46,45,44,51,40
8314,51,46,43,41,44,53
8315,41,40,52,54,54,54
8316,49,52,47,45,41,40
8317,42,51,40,48,41,41
8318,44,50,46,47,49,52
8319,49,48,51,43,47,52
8320,42,47,46,42,48,47
8321,40,49,46,54,44,42
8322,41,42,43,43,52,53
8323,41,42,45,42,49,48
8324,43,44,42,47,43,49
8325,51,42,43,48,44,43
8326,54,48,41,51,54,54
8327,40,41,47,42,46,50
8328,45,49,46,41,47,47
8329,53,52,40,50,53,52
8330,50,47,46,40,40,46
8331,42,43,48,43,43,42
8332,53,52,45,42,41,47
8333,44,43,54,44,52,47
8334,54,53,54,49,50,52
8335,51,51,49,48,41,48
8336,48,42,53,42,52,42
8337,54,54,54,45,40,41
8338,54,49,54,40,43,46
8339,41,41,49,49,43,54
8340,46,54,41,42,45,50
8341,45,54,53,43,45,54
8342,41,41,54,44,46,45
8343,41,48,41,45,49,46
8344,49,47,54,53,47,48
8345,43,45,42,51,50,47
8346,41,51,46,40,50,40
8347,45,45,43,42,40,42
8348,47,54,52,52,43,48
8349,50,47,51,43,46,54
8350,49,54,49,43,46,51
8351,41,43,51,40,43,45
8352,41,52,54,50,45,41
8353,48,48,47,49,46,47
8354,45,43,46,48,41,52
8355,43,48,51,47,52,41
8356,45,51,53,43,46,49
8357,44,49,44,50,52,50
8358,42,43,42,54,45,47
