Student ID,English,Mathematics,Science,Social Studies,Logical Reasoning,Computer Awareness
3929,55,63,62,68,61,72
3930,68,63,74,55,74,60
3931,66,56,57,74,59,68
3932,74,55,71,74,73,58
3933,63,58,66,72,68,71
3934,68,63,70,63,59,72
3935,68,60,55,60,73,57
3936,58,69,64,71,67,70
3937,61,60,56,63,61,58
3938,58,72,70,56,65,67
3939,59,73,68,62,68,61
3940,56,58,66,65,69,74
3941,68,63,56,71,59,59
3942,72,66,60,61,58,73
3943,62,68,68,60,62,64
3944,68,63,66,60,60,56
3945,58,68,55,73,58,57
3946,55,68,74,64,62,67
3947,67,68,59,73,63,58
3948,67,60,63,68,71,64
3949,57,73,70,72,60,59
3950,66,64,66,59,68,65
3951,56,57,64,65,73,56
3952,66,62,62,56,65,61
3953,72,56,63,65,56,74
3954,74,58,62,72,57,62
3955,65,61,61,63,68,57
3956,58,73,68,61,59,58
3957,68,57,64,66,67,60
3958,72,65,65,70,67,73
3959,60,69,72,62,59,68
3960,57,71,69,68,62,59
3961,72,72,72,68,61,62
3962,69,63,58,64,67,58
3963,56,70,68,66,70,64
3964,60,61,61,57,69,72
3965,57,62,56,59,65,56
3966,55,63,57,55,70,72
3967,74,57,57,73,55,74
3968,72,64,70,61,59,68
3969,60,69,64,69,67,67
3970,69,68,74,64,69,67
3971,71,60,62,67,60,64
3972,65,67,73,65,62,65
3973,65,65,69,70,71,66
3974,64,71,57,62,55,58
3975,71,67,70,71,55,65
3976,66,67,73,62,66,55
3977,72,61,67,58,66,55
3978,74,56,65,70,71,63
3979,66,68,70,60,68,72
3980,73,64,71,65,55,63
3981,64,59,67,56,68,63
3982,67,72,65,63,67,58
3983,74,63,58,65,64,74
3984,71,65,61,64,60,69
3985,64,60,69,73,70,64
3986,55,66,65,58,69,59
3987,58,72,63,71,64,62
3988,68,57,63,66,66,56
3989,62,59,70,72,64,69
3990,68,64,59,62,58,59
3991,68,57,64,73,70,58
3992,67,71,71,66,61,73
3993,57,58,72,67,60,66
3994,64,68,58,65,59,67
3995,74,67,67,61,68,63
3996,70,59,68,59,68,70
3997,64,60,55,57,62,56
3998,71,57,59,60,61,55
3999,63,74,68,69,56,62
4000,71,59,57,68,74,71
4001,65,56,58,62,56,58
4002,63,62,55,58,56,55
4003,72,55,65,70,56,57
4004,58,62,73,55,70,59
4005,57,64,62,67,67,71
4006,64,55,73,64,70,58
4007,55,60,70,68,68,69
4008,59,62,67,70,63,55
4009,61,67,58,67,67,57
4010,59,60,71,72,58,67
4011,63,55,64,70,70,66
4012,67,58,73,56,72,55
4013,65,59,72,65,73,59
4014,72,66,71,56,63,60
4015,65,64,65,63,64,59
4016,73,60,70,62,59,72
4017,57,57,62,73,60,72
4018,59,64,67,62,69,71
4019,71,73,58,74,58,61
4020,74,72,72,56,66,70
4021,72,57,55,55,59,63
4022,68,64,67,69,69,55
4023,69,61,61,60,62,63
4024,69,69,68,57,65,74
4025,56,58,59,57,69,70
4026,64,70,73,65,57,62
4027,69,66,58,66,67,74
4028,61,71,67,58,64,64
4029,67,73,65,69,70,66
4030,55,60,74,56,63,55
4031,74,64,71,74,74,69
4032,69,73,65,71,59,66
4033,61,74,70,70,61,56
4034,57,64,66,67,59,74
4035,74,70,63,66,59,62
4036,65,70,66,62,74,59
4037,59,59,60,69,61,73
4038,70,72,67,63,66,61
4039,66,63,56,71,61,65
4040,71,55,74,57,73,58
4041,57,63,67,59,58,66
4042,74,73,61,65,69,55
4043,63,67,64,73,73,64
4044,70,56,72,58,66,61
4045,71,66,67,65,61,69
4046,64,57,61,58,67,59
4047,56,67,62,57,68,72
4048,65,71,67,57,73,57
4049,62,72,58,56,73,73
4050,69,64,59,68,72,59
4051,70,63,67,55,65,62
4052,69,56,67,63,56,71
4053,68,72,71,71,62,62
4054,58,71,63,71,59,69
4055,72,66,70,58,63,72
4056,55,61,65,57,58,69
4057,68,62,56,69,73,58
4058,68,65,74,66,58,55
4059,56,55,65,62,59,64
4060,59,73,68,67,67,69
4061,59,66,69,68,67,61
4062,67,57,73,59,66,60
4063,69,64,58,58,62,63
4064,69,61,56,66,64,72
4065,58,59,71,67,72,56
4066,70,74,64,67,61,56
4067,70,73,60,59,66,66
4068,66,65,72,63,57,71
4069,57,71,65,61,72,66
4070,70,67,55,59,55,55
4071,63,74,71,55,68,59
4072,71,70,69,66,66,58
4073,66,57,58,62,71,59
4074,62,55,62,59,56,61
4075,59,71,55,58,62,61
4076,74,73,62,67,64,59
4077,72,61,63,57,59,61
4078,69,74,74,70,70,73
4079,68,67,63,59,56,60
4080,68,74,56,70,66,72
4081,73,64,57,64,58,69
4082,64,68,63,64,70,56
4083,72,73,74,61,67,62
4084,55,67,61,73,62,59
4085,67,72,69,72,73,74
4086,60,62,62,73,57,71
4087,74,66,68,57,62,66
4088,62,63,60,61,60,64
4089,60,69,67,62,65,67
4090,74,59,69,67,64,66
4091,67,57,64,66,69,56
4092,55,62,69,70,57,57
4093,59,72,61,57,55,64
4094,63,71,62,59,70,73
4095,72,70,57,63,70,67
4096,62,70,65,74,62,69
4097,69,68,73,63,71,64
4098,70,73,67,65,72,57
4099,74,58,68,69,61,61
4100,72,59,73,65,65,72
4101,56,71,63,74,63,63
4102,58,62,60,67,72,66
4103,64,73,71,67,59,57
4104,72,55,60,66,56,59
4105,66,66,67,69,72,69
4106,69,72,59,58,73,60
4107,61,72,74,59,72,69
4108,72,68,66,66,66,55
4109,58,58,62,65,57,61
4110,71,65,65,63,67,56
4111,60,64,64,74,63,72
4112,62,65,65,67,56,72
4113,55,63,73,70,64,64
4114,73,71,62,72,69,57
4115,65,68,73,56,68,64
4116,57,72,55,57,56,74
4117,72,73,55,62,58,62
4118,59,67,74,65,66,60
4119,71,56,65,71,61,61
4120,63,71,64,60,69,66
4121,63,58,63,57,65,55
4122,63,68,58,66,64,58
4123,59,72,65,74,70,67
4124,69,73,60,69,57,69
4125,66,67,59,65,73,69
4126,65,73,64,63,61,65
4127,73,63,55,71,56,55
4128,71,55,65,70,65,56
4129,68,56,63,65,70,63
4130,58,56,57,68,68,74
4131,62,66,55,68,62,65
4132,71,69,72,63,72,55
4133,69,69,68,66,64,71
4134,74,66,71,59,63,65
4135,61,74,60,58,56,61
4136,70,55,57,60,60,56
4137,58,55,57,64,62,57
4138,71,70,58,70,64,72
4139,64,69,68,73,56,60
4140,74,74,55,60,71,67
4141,58,72,71,66,72,72
4142,61,68,59,59,59,58
4143,62,69,70,74,63,71
4144,61,73,61,62,68,66
4145,64,56,71,72,66,64
4146,69,57,70,64,55,58
4147,55,66,67,70,55,66
4148,60,65,59,70,59,63
4149,60,56,61,72,68,62
4150,58,66,73,71,67,62
4151,60,74,68,61,57,73
4152,62,73,62,60,56,66
4153,55,68,62,58,60,68
4154,62,59,71,63,70,65
4155,71,59,61,64,63,73
4156,73,63,57,69,69,68
4157,66,71,74,74,63,61
4158,66,58,65,70,64,69
4159,56,70,64,74,72,70
4160,59,65,69,68,71,55
4161,70,62,63,60,56,67
4162,66,58,68,56,63,72
4163,55,56,65,55,69,60
4164,68,66,64,72,56,66
4165,64,64,71,67,62,61
4166,66,74,57,63,59,68
4167,55,61,73,66,69,62
4168,66,61,73,67,69,61
4169,56,62,69,69,73,66
4170,71,56,68,74,71,59
4171,61,60,68,57,73,74
4172,72,66,59,69,68,74
4173,73,55,74,63,56,59
4174,70,62,65,68,63,63
4175,69,65,60,64,69,59
4176,59,64,70,74,61,56
4177,62,64,66,63,68,68
4178,58,69,62,62,70,62
4179,72,55,73,55,61,71
4180,66,56,74,68,71,67
4181,66,72,70,73,57,61
4182,69,70,65,71,60,70
4183,71,56,63,61,55,56
4184,57,62,69,73,64,70
4185,62,64,67,72,62,70
4186,57,67,67,57,67,66
4187,56,60,68,59,58,64
4188,65,60,59,56,61,72
4189,66,67,70,55,60,62
4190,71,72,68,56,62,58
4191,58,72,56,57,55,69
4192,74,69,69,58,65,74
4193,61,65,60,74,60,56
4194,66,59,72,72,67,65
4195,57,59,59,71,61,73
4196,72,63,62,59,63,63
4197,69,67,64,59,66,59
4198,72,57,65,57,59,56
4199,70,57,70,73,64,61
4200,72,57,60,70,55,71
4201,70,68,61,58,59,65
4202,74,68,65,60,73,58
4203,62,63,74,68,62,67
4204,66,72,67,66,65,70
4205,61,72,60,70,72,74
4206,56,62,69,69,63,61
4207,66,58,72,59,61,73
4208,69,73,61,62,61,65
4209,73,65,59,66,65,59
4210,61,71,73,64,61,73
4211,57,74,62,65,73,66
4212,60,64,74,72,65,62
4213,60,60,59,70,70,64
4214,66,70,59,63,56,61
4215,61,57,58,73,56,62
4216,61,57,72,71,60,58
4217,72,74,61,67,57,59
4218,66,66,58,55,58,55
4219,71,64,59,62,68,73
4220,74,60,69,62,66,56
4221,61,65,69,64,68,59
4222,65,69,64,69,71,59
4223,55,55,68,64,60,56
4224,68,55,63,61,68,56
4225,65,63,68,67,64,62
4226,58,62,68,70,67,72
4227,72,67,55,73,70,62
4228,64,65,56,63,63,63
4229,72,64,61,72,73,71
4230,67,57,62,62,55,72
4231,63,55,69,74,56,69
4232,58,63,71,58,62,67
4233,69,59,56,62,63,58
4234,64,57,62,72,70,68
4235,71,64,62,65,67,71
4236,60,73,70,69,62,62
4237,64,68,58,64,69,63
4238,74,74,74,68,71,65
4239,63,70,73,74,59,72
4240,55,71,64,68,69,72
4241,62,60,72,72,74,73
4242,67,72,59,68,66,69
4243,72,73,68,68,62,63
4244,62,66,60,57,63,55
4245,71,67,74,68,68,59
4246,65,62,56,64,59,72
4247,58,56,71,56,59,61
4248,70,70,56,68,74,69
4249,65,71,59,68,71,71
4250,74,69,70,72,74,57
4251,57,63,71,64,74,55
4252,64,68,74,70,56,67
4253,60,62,62,58,60,55
4254,60,65,57,65,61,69
4255,58,70,66,65,73,72
4256,70,60,68,57,69,71
4257,56,58,58,69,58,63
4258,58,62,71,74,63,56
4259,62,66,65,59,56,74
4260,55,74,56,63,63,59
4261,60,63,71,62,60,60
4262,70,67,64,73,65,69
4263,72,59,70,59,55,59
4264,73,72,59,70,68,66
4265,69,64,66,74,70,62
4266,74,71,62,56,60,63
4267,71,73,67,67,70,67
4268,57,68,68,57,56,58
4269,70,63,72,55,56,61
4270,74,55,57,55,58,60
4271,73,56,64,68,55,69
4272,66,71,74,68,62,65
4273,60,55,57,70,68,61
4274,61,64,64,74,67,58
4275,66,61,69,66,62,70
4276,57,61,67,60,73,58
4277,56,70,61,56,69,67
4278,74,63,64,60,65,73
4279,68,69,64,56,64,59
4280,72,66,74,60,66,55
4281,65,63,65,72,69,63
4282,71,69,55,73,63,57
4283,67,64,67,56,73,74
4284,63,71,55,57,56,66
4285,74,64,73,73,72,67
4286,61,67,57,70,61,65
4287,59,58,59,65,71,72
4288,61,60,68,66,61,61
4289,65,63,70,56,70,70
4290,61,55,61,56,73,67
4291,67,73,61,61,67,73
4292,73,61,66,58,56,63
4293,69,57,71,65,59,57
4294,67,73,62,71,59,63
4295,73,67,65,66,70,57
4296,59,74,61,60,59,66
4297,56,65,59,61,64,62
4298,66,68,60,62,57,66
4299,65,59,58,69,63,60
4300,74,61,60,65,67,60
4301,74,57,70,57,65,63
4302,59,58,65,67,56,57
4303,66,68,62,64,61,72
4304,58,74,73,69,59,59
4305,71,62,61,60,68,61
4306,74,56,55,64,70,71
4307,61,67,59,55,67,66
4308,60,56,72,74,58,69
4309,62,63,62,55,73,60
4310,74,70,73,62,73,55
4311,67,67,67,57,57,73
4312,67,58,59,70,70,55
4313,62,64,67,57,70,72
4314,59,59,61,57,56,72
4315,56,73,62,71,63,73
4316,57,68,68,68,71,61
4317,62,73,59,59,71,59
4318,70,58,69,58,62,56
4319,64,67,73,56,73,64
4320,66,60,59,74,56,63
4321,55,70,71,66,70,68
4322,69,66,67,60,57,68
4323,71,74,65,65,55,66
4324,70,59,58,55,74,55
4325,65,58,59,62,67,66
4326,58,72,56,67,72,61
4327,68,62,72,72,67,61
4328,64,66,55,66,62,68
4329,73,58,56,70,56,57
4330,59,68,56,59,65,68
4331,71,57,73,66,68,64
4332,58,62,62,55,67,67
4333,64,72,56,68,56,57
4334,72,64,57,66,62,67
4335,69,61,66,55,56,55
4336,69,71,65,55,72,73
4337,68,63,64,61,72,55
4338,67,55,66,56,56,69
4339,58,66,70,71,69,56
4340,55,70,61,74,62,60
4341,70,71,72,61,67,63
4342,58,58,68,59,66,67
4343,69,74,69,63,61,70
4344,56,62,62,67,64,74
4345,65,66,71,68,72,73
4346,73,57,60,61,68,67
4347,73,56,63,69,55,55
4348,59,65,65,56,73,70
4349,70,65,73,60,61,56
4350,61,63,71,64,56,65
4351,70,58,61,73,70,70
4352,61,65,59,58,55,62
4353,65,62,69,66,64,69
4354,69,74,67,60,55,70
4355,64,61,61,70,61,56
4356,73,71,61,57,60,70
4357,73,64,57,65,71,56
4358,65,61,69,64,62,63
4359,62,59,72,63,65,70
4360,64,58,65,72,59,60
4361,55,59,60,58,58,68
4362,68,68,71,68,67,68
4363,73,71,62,64,70,64
4364,69,62,60,62,72,68
4365,64,56,68,59,62,55
4366,65,74,69,61,69,59
4367,68,62,62,58,65,69
4368,59,57,62,58,70,64
4369,64,73,59,63,69,72
4370,65,68,64,67,65,57
4371,71,57,65,69,59,68
4372,65,58,68,72,60,66
4373,66,65,62,72,64,61
4374,58,66,64,68,69,57
4375,67,55,60,71,58,60
4376,59,74,63,69,69,67
4377,57,66,56,61,62,73
4378,66,63,64,61,71,71
4379,60,62,69,73,58,63
4380,73,71,58,57,67,55
4381,66,71,59,71,72,66
4382,74,74,61,73,62,60
4383,70,59,71,69,65,65
4384,63,60,63,67,58,70
4385,64,72,63,61,70,64
4386,70,58,62,63,73,70
4387,63,71,58,72,59,59
4388,61,72,69,73,61,66
4389,56,66,57,69,60,72
4390,72,67,67,55,70,73
4391,59,67,66,60,56,70
4392,72,73,73,56,67,65
4393,61,60,74,62,74,56
4394,57,65,56,71,55,61
4395,62,58,71,62,61,65
4396,73,61,56,59,61,66
4397,64,55,55,68,63,67
4398,57,69,69,71,59,67
4399,55,55,67,71,66,67
4400,74,72,60,68,68,70
4401,73,63,61,55,73,70
4402,63,63,57,63,66,60
4403,70,74,57,70,64,72
4404,71,60,71,65,71,66
4405,74,60,60,71,58,58
4406,63,72,72,69,74,56
4407,65,56,74,66,59,55
4408,71,69,70,60,74,72
4409,55,55,57,72,56,58
4410,55,57,70,74,56,60
4411,66,65,57,60,59,60
4412,57,55,71,57,74,58
4413,73,65,71,66,69,67
4414,61,57,60,74,58,67
4415,58,60,60,58,74,74
4416,66,58,57,74,68,73
4417,62,72,56,56,59,72
4418,67,61,68,60,73,71
4419,67,68,57,68,69,72
4420,71,62,67,56,73,55
4421,68,67,62,59,68,63
4422,73,73,60,73,59,66
4423,68,65,61,67,67,56
4424,68,74,64,60,61,55
4425,68,71,64,55,62,59
4426,73,68,72,68,72,67
4427,55,63,62,62,60,72
4428,61,65,61,68,73,55
4429,71,62,58,67,71,67
4430,64,60,62,61,70,70
4431,72,69,63,64,68,64
4432,71,70,55,68,63,57
4433,67,58,59,72,72,73
4434,68,71,55,74,62,65
4435,57,64,59,62,74,64
4436,66,70,64,65,66,69
4437,68,70,60,69,63,67
4438,59,68,61,74,62,66
4439,66,55,63,68,70,62
4440,61,73,70,63,72,67
4441,66,56,65,63,57,56
4442,62,72,59,71,60,57
4443,60,71,61,72,71,74
4444,74,65,55,57,74,72
4445,68,60,66,56,71,72
4446,69,72,69,65,60,55
4447,56,65,68,56,65,64
4448,71,71,70,67,64,63
4449,64,65,64,72,64,72
4450,70,63,74,65,55,70
4451,70,65,63,68,61,63
4452,55,63,56,73,57,64
4453,69,72,73,58,57,58
4454,74,67,73,66,67,62
4455,72,59,55,74,74,62
4456,64,56,70,69,60,74
4457,62,60,64,73,59,59
4458,66,69,72,56,69,68
4459,64,74,67,68,69,60
4460,62,61,70,59,68,55
4461,66,68,60,69,63,61
4462,63,71,69,69,57,62
4463,68,71,64,59,56,74
4464,56,67,55,67,73,68
4465,60,62,66,59,55,68
4466,62,58,55,65,66,56
4467,60,59,69,64,58,68
4468,65,67,55,59,73,63
4469,65,62,73,57,68,57
4470,57,57,74,70,65,62
4471,56,73,58,70,70,69
4472,61,59,56,66,57,60
4473,57,62,56,71,74,64
4474,73,60,60,58,60,71
4475,65,74,59,69,59,67
4476,71,74,55,61,63,71
4477,68,65,55,68,57,69
4478,68,65,65,59,65,59
4479,64,64,63,69,56,71
4480,66,55,72,57,70,63
4481,68,69,66,55,56,66
4482,67,73,71,58,65,61
4483,65,58,56,62,61,71
4484,64,60,59,60,68,74
4485,66,57,67,59,56,66
4486,65,59,71,55,68,67
4487,70,58,58,55,68,63
4488,55,67,56,64,72,67
4489,63,68,62,62,73,73
4490,69,65,67,65,68,69
4491,65,71,68,57,58,58
4492,61,59,72,55,64,64
4493,71,65,60,68,65,72
4494,55,71,72,57,74,72
4495,59,61,55,62,64,71
4496,64,56,67,69,62,66
4497,61,58,61,71,61,68
4498,60,70,59,72,74,62
4499,58,59,63,61,73,70
4500,63,60,61,55,55,65
4501,68,69,55,57,59,72
4502,72,55,64,74,66,59
4503,70,59,60,67,59,60
4504,64,68,56,74,74,67
4505,70,71,70,64,62,69
4506,66,70,70,74,65,72
4507,63,73,64,72,62,67
4508,63,73,65,72,56,60
4509,68,74,55,64,64,58
4510,64,65,58,64,61,74
4511,56,67,67,72,57,61
4512,59,58,70,69,59,62
4513,68,74,67,60,56,62
4514,61,67,72,58,73,64
4515,71,61,55,58,60,60
4516,72,66,58,63,73,62
4517,71,66,74,61,68,55
4518,65,61,60,58,57,64
4519,57,58,57,69,73,72
4520,56,71,71,57,58,69
4521,67,74,70,63,69,63
4522,63,63,63,56,64,67
4523,66,57,57,74,61,57
4524,57,63,62,65,59,68
4525,58,65,56,55,56,55
4526,65,58,63,71,56,63
4527,66,62,61,58,57,58
4528,69,62,71,66,56,72
4529,67,60,56,66,56,61
4530,57,58,72,57,68,63
4531,60,69,70,58,71,56
4532,68,66,65,61,62,71
4533,69,60,57,71,64,57
4534,61,57,59,73,56,59
4535,59,69,71,61,55,71
4536,61,72,68,66,69,64
4537,56,59,63,57,66,57
4538,66,73,57,57,71,74
4539,71,74,66,63,58,68
4540,70,59,72,66,71,72
4541,65,56,66,70,73,58
4542,61,58,70,62,73,62
4543,60,62,74,66,65,74
4544,61,66,74,68,69,72
4545,69,62,56,55,59,56
4546,74,58,64,60,68,55
4547,69,60,74,60,59,68
4548,56,57,62,73,66,59
4549,57,74,68,72,72,66
4550,56,55,57,59,69,55
4551,69,65,69,64,66,61
4552,70,73,56,71,60,68
4553,59,65,66,63,66,67
4554,63,70,65,74,69,62
4555,63,61,60,74,73,60
4556,61,74,62,66,73,73
4557,63,63,65,74,70,64
4558,58,72,66,62,62,57
4559,66,74,68,65,64,70
4560,62,65,57,66,62,55
4561,56,60,74,55,59,72
4562,60,56,73,68,66,57
4563,64,69,68,66,65,66
4564,72,59,59,60,56,66
4565,64,61,64,55,74,70
4566,62,63,59,65,60,57
4567,69,73,72,55,58,58
4568,60,69,74,69,66,70
4569,73,74,61,74,74,66
4570,69,72,57,74,72,59
4571,73,69,61,66,66,63
4572,59,67,55,63,63,58
4573,68,73,72,56,69,59
4574,71,69,67,62,70,69
4575,62,55,57,68,70,71
4576,55,69,68,72,61,56
4577,72,59,56,57,56,58
4578,60,62,62,65,61,59
4579,64,72,61,57,56,61
4580,68,63,73,59,72,58
4581,58,60,74,68,69,59
4582,59,72,56,57,62,62
4583,68,71,68,62,65,65
4584,65,73,62,56,60,61
4585,66,55,65,66,73,70
4586,56,64,64,73,70,68
4587,57,74,62,57,57,58
4588,70,72,60,55,66,59
4589,74,62,60,68,57,69
4590,60,56,55,65,55,63
4591,59,65,56,71,62,57
4592,70,58,68,70,72,64
4593,65,67,66,64,68,62
4594,62,65,61,71,74,72
4595,59,62,66,63,68,71
4596,55,62,57,65,59,55
4597,68,66,72,70,62,56
4598,56,60,64,56,55,66
4599,59,74,63,58,73,64
4600,65,67,62,56,65,70
4601,63,59,58,62,56,61
4602,62,58,69,55,68,62
4603,74,72,59,66,70,60
4604,57,56,68,68,72,74
4605,68,64,55,68,70,72
4606,69,55,65,61,59,74
4607,61,58,72,55,62,63
4608,65,62,61,58,61,56
4609,63,67,57,71,74,65
4610,71,73,58,58,58,62
4611,66,58,73,55,74,61
4612,74,66,59,67,63,61
4613,68,58,71,64,62,70
4614,59,72,60,72,71,57
4615,61,66,68,72,68,74
4616,57,61,66,66,66,65
4617,55,73,73,62,71,57
4618,74,67,62,71,64,57
4619,67,64,67,66,65,59
4620,70,71,61,67,65,73
4621,74,71,67,59,63,74
4622,66,73,57,63,74,55
4623,65,65,58,63,63,67
4624,62,74,60,66,63,67
4625,73,74,59,66,56,56
4626,65,71,57,67,59,65
4627,58,71,73,73,59,68
4628,66,74,64,57,62,61
4629,56,61,58,73,64,59
4630,58,67,57,70,69,62
4631,70,66,69,69,66,57
4632,58,60,72,65,63,59
4633,69,72,62,64,71,58
4634,61,66,74,71,72,64
4635,62,73,65,64,66,63
4636,64,66,64,70,69,69
4637,63,64,69,65,63,63
4638,69,74,68,60,55,69
4639,67,59,68,68,55,61
4640,58,67,58,71,63,55
4641,73,74,69,70,63,66
4642,61,55,55,68,55,56
4643,68,66,70,61,58,62
4644,69,73,59,59,59,56
4645,74,70,55,57,60,58
4646,73,66,63,67,58,72
4647,68,62,57,62,72,65
4648,73,62,58,72,64,58
4649,73,56,65,72,62,70
4650,69,70,55,56,60,73
4651,73,58,67,61,70,59
4652,67,66,67,61,74,65
4653,72,67,67,60,62,69
4654,65,60,70,62,58,56
4655,62,74,67,59,62,58
4656,67,56,72,70,71,64
4657,58,60,56,73,65,74
4658,60,67,63,66,73,71
4659,70,56,58,74,69,74
4660,61,70,65,62,61,72
4661,74,67,71,59,68,71
4662,71,61,55,55,61,71
4663,67,69,66,64,60,64
4664,69,59,61,56,61,70
4665,56,68,70,60,62,73
4666,61,72,68,72,55,63
4667,59,57,56,65,61,58
4668,69,73,73,62,71,73
4669,62,67,57,62,61,68
4670,56,73,71,74,61,60
4671,61,58,68,60,64,70
4672,62,69,59,64,63,62
4673,65,60,64,57,66,65
4674,60,61,55,56,66,71
4675,71,56,56,69,67,59
4676,69,72,61,57,74,63
4677,66,67,73,61,61,74
4678,74,58,59,66,69,55
4679,66,63,66,65,70,56
4680,69,55,66,62,63,71
4681,70,60,69,63,55,69
4682,71,63,60,65,56,66
4683,61,55,58,74,69,73
4684,64,60,64,74,65,58
4685,67,57,65,74,62,63
4686,66,56,57,61,55,64
4687,68,56,62,55,63,72
4688,56,64,68,68,55,66
4689,66,63,71,72,69,56
4690,65,62,69,71,70,57
4691,68,71,60,56,59,67
4692,62,68,67,72,57,62
4693,63,66,56,57,57,65
4694,72,64,71,62,61,70
4695,56,64,61,61,67,56
4696,67,72,56,67,57,63
4697,69,71,62,56,74,66
4698,60,58,62,58,70,65
4699,68,55,58,56,55,60
4700,65,66,59,60,59,69
4701,72,71,57,68,60,57
4702,68,62,69,63,60,71
4703,57,74,62,60,59,65
4704,68,62,62,73,66,63
4705,62,59,61,69,73,63
4706,55,56,66,70,64,63
4707,72,64,66,73,68,61
4708,68,55,56,66,72,69
4709,58,56,73,57,65,72
4710,72,71,71,66,70,61
4711,66,56,72,67,73,65
4712,63,67,56,64,66,65
4713,64,66,66,59,72,63
4714,56,74,55,63,67,62
4715,59,70,70,62,59,71
4716,67,62,73,66,70,62
4717,66,57,60,57,74,63
4718,59,60,63,66,66,64
4719,63,68,62,59,65,56
4720,58,59,56,71,62,56
4721,55,62,63,67,66,63
4722,68,58,55,72,73,66
4723,74,62,66,57,73,58
4724,60,59,69,70,64,64
4725,62,70,57,71,69,68
4726,65,65,55,56,64,66
4727,66,68,74,56,68,62
4728,69,58,67,68,71,67
4729,70,68,61,57,71,62
4730,59,65,58,70,72,67
4731,67,71,63,62,66,61
4732,55,57,74,61,57,72
4733,58,73,72,62,69,66
4734,56,73,66,72,63,62
4735,67,63,62,71,67,73
4736,64,69,66,64,71,60
4737,56,74,55,74,59,72
4738,60,56,66,70,55,57
4739,56,70,57,56,67,59
4740,66,71,74,64,58,57
4741,72,63,68,56,56,71
4742,57,60,69,62,66,70
4743,64,66,66,67,65,60
4744,64,59,68,71,67,59
4745,56,60,64,69,68,69
4746,74,72,65,56,56,60
4747,58,67,62,57,59,74
4748,65,58,65,60,71,68
4749,74,57,56,57,62,68
4750,73,74,58,73,72,72
4751,72,70,57,72,63,71
4752,74,70,73,74,66,74
4753,63,63,65,71,69,67
4754,57,67,65,57,72,61
4755,69,63,56,60,57,67
4756,63,71,70,60,67,58
4757,59,59,62,60,73,57
4758,71,66,62,65,59,56
4759,64,74,66,73,71,74
4760,66,66,68,62,57,59
4761,58,63,63,64,59,68
4762,65,68,66,74,61,71
4763,61,69,58,59,71,68
4764,59,64,72,57,71,70
4765,72,59,73,66,73,68
4766,73,67,71,64,60,66
4767,66,55,68,58,63,70
4768,67,73,63,59,58,64
4769,73,57,55,68,67,60
4770,74,58,64,68,59,66
4771,63,70,58,55,68,60
4772,59,55,64,59,55,57
4773,63,61,74,57,56,58
4774,69,58,56,73,71,67
4775,59,72,66,69,74,73
4776,63,70,58,73,67,60
4777,63,56,72,69,60,74
4778,64,71,59,58,60,72
4779,59,69,66,56,65,67
4780,65,61,60,55,60,69
4781,64,70,62,70,67,55
4782,56,59,55,71,55,67
4783,72,69,67,68,74,71
4784,74,74,60,71,55,62
4785,65,61,59,70,67,56
4786,58,56,69,55,66,64
4787,71,68,55,73,57,65
4788,55,59,55,60,74,57
4789,61,65,63,73,62,68
4790,56,59,58,65,74,68
4791,60,55,60,58,58,56
4792,74,70,64,68,55,67
4793,65,72,74,64,72,72
4794,64,70,56,63,56,61
4795,61,70,71,74,69,64
4796,62,69,58,62,69,66
4797,63,66,63,57,56,64
4798,70,62,65,74,63,57
4799,67,59,74,58,72,67
4800,74,74,57,65,64,67
4801,66,59,58,68,59,61
4802,62,56,59,64,74,67
4803,71,61,63,63,66,67
4804,63,65,61,70,56,67
4805,59,71,61,68,56,61
4806,69,67,57,65,57,59
4807,63,57,72,66,71,65
4808,60,71,65,67,68,59
4809,63,55,60,65,59,59
4810,74,56,71,62,69,70
4811,71,60,72,56,68,67
4812,73,60,70,63,68,73
4813,69,61,74,55,65,71
4814,71,57,67,73,71,70
4815,69,68,67,58,70,64
4816,73,56,73,67,57,70
4817,59,62,71,64,60,73
4818,62,72,62,64,60,65
4819,55,71,59,70,61,73
4820,62,58,58,58,62,57
4821,55,68,65,59,68,61
4822,59,70,57,74,61,61
4823,59,57,68,56,70,65
4824,59,60,66,72,66,65
4825,74,69,61,55,71,71
4826,67,68,71,69,55,56
4827,72,63,62,58,72,64
4828,66,69,71,74,71,57
4829,62,74,56,72,59,72
4830,73,62,63,57,68,58
4831,70,69,55,58,65,57
4832,68,61,60,72,61,73
4833,58,74,73,70,57,73
4834,67,64,65,66,58,58
4835,68,66,63,64,55,68
4836,67,64,58,71,58,63
4837,70,55,70,60,67,60
4838,62,64,57,71,69,61
4839,68,74,68,70,58,64
4840,65,62,61,70,66,63
4841,68,57,64,67,65,58
4842,57,68,66,55,55,72
4843,62,73,61,69,72,59
4844,57,70,67,66,70,58
4845,68,63,67,61,71,61
4846,66,57,58,60,66,73
4847,64,68,55,63,64,59
4848,57,61,57,65,66,67
4849,63,69,58,59,63,55
4850,74,57,68,55,65,67
4851,65,71,65,62,69,68
4852,66,71,70,72,57,58
4853,61,59,70,57,56,64
4854,74,58,68,64,63,62
4855,74,56,62,62,61,60
4856,58,65,61,66,64,64
4857,73,69,72,73,59,58
4858,69,56,70,74,65,64
