167,53,6,21,39,4,26
167,2,64,29,27,21,35
168,79,28,16,20,35,30
168,9,1,20,32,68,25
168,53,26,26,9,4,18
168,31,18,12,27,78,17
168,51,13,24,3,5,13
168,28,38,28,39,2,74
169,12,15,13,10,57,12
169,31,1,31,4,73,20
169,2,7,20,31,31,57
169,21,26,17,30,75,10
169,54,13,37,14,16,0
169,73,0,13,14,24,0
170,33,6,19,12,24,66
170,10,30,15,38,14,57
170,26,11,54,34,13,12
170,16,52,30,6,26,14
170,37,53,10,15,29,21
170,12,63,32,26,7,36
171,10,24,27,9,35,74
171,7,14,19,37,67,37
171,12,37,72,5,27,6
171,0,37,57,20,4,11
171,5,73,33,38,33,19
171,33,52,24,38,38,36
172,28,39,29,75,34,0
172,29,38,54,13,24,12
172,34,38,13,37,60,39
172,7,16,21,56,32,34
172,11,14,12,29,73,3
172,8,4,24,12,0,55
173,34,27,33,65,38,36
173,7,32,39,21,15,51
173,28,26,7,34,4,52
173,13,34,31,69,37,25
173,58,3,6,29,6,2
173,8,5,33,39,61,6
174,18,50,30,22,32,35
174,12,8,24,79,26,26
174,4,34,7,67,27,39
174,5,52,35,2,2,24
174,4,25,50,2,39,13
174,37,32,76,2,17,35
175,39,3,62,29,39,16
175,64,37,25,17,13,26
175,29,2,35,12,54,13
175,55,36,35,27,3,26
175,67,16,3,24,38,2
175,27,17,70,31,21,12
176,65,9,26,36,37,31
176,5,33,18,36,23,60
176,26,0,59,9,34,14
176,76,4,0,38,4,31
176,80,38,20,22,20,25
176,3,16,9,70,34,35
177,76,6,18,10,5,25
177,0,27,66,24,29,24
177,10,25,69,14,39,8
177,17,7,31,65,2,12
177,5,26,75,35,6,35
177,27,10,31,6,69,38
178,1,35,32,22,21,80
178,3,31,53,10,33,30
178,39,21,16,73,17,17
178,13,11,15,32,76,31
178,11,2,8,24,2,67
178,2,71,34,34,35,8
179,35,29,71,9,26,38
179,58,27,10,0,17,30
179,19,28,59,22,36,25
179,68,31,22,19,30,25
179,69,9,22,37,6,13
179,7,14,75,39,1,26
180,26,7,39,51,26,24
180,32,28,35,61,0,14
180,38,17,25,12,68,39
180,7,29,33,66,1,8
180,22,34,12,16,79,16
180,78,4,24,2,26,16
181,10,15,20,53,3,34
181,9,27,56,31,3,9
181,51,17,36,5,38,28
181,13,15,21,72,21,4
181,77,30,35,32,26,38
181,2,29,62,10,26,30
182,8,30,63,24,34,8
182,78,18,15,18,25,14
182,19,14,5,73,33,24
182,25,13,22,9,53,11
182,0,53,6,15,35,3
182,23,24,67,11,6,10
183,19,2,3,10,1,70
183,21,8,7,53,18,24
183,76,39,24,8,5,4
183,28,18,80,10,39,4
183,15,60,38,4,24,27
183,16,15,68,35,6,7
184,20,18,23,19,25,50
184,12,71,21,32,29,12
184,29,3,25,24,27,57
184,5,35,7,16,50,13
184,71,25,13,5,31,21
184,57,11,8,19,18,29
185,21,1,20,26,19,63
185,17,73,15,38,0,20
185,2,8,70,16,29,17
185,51,19,36,30,23,30
185,37,33,22,9,30,55
185,8,79,4,31,9,23
186,22,79,24,39,1,35
186,22,71,1,29,27,26
186,1,2,33,34,7,51
186,8,30,26,34,20,68
186,9,39,57,5,10,9
186,24,7,23,39,13,60
187,28,3,79,9,38,36
187,15,16,19,9,66,32
187,26,19,33,22,70,39
187,6,22,37,7,27,55
187,17,7,34,15,19,56
187,8,11,77,13,28,6
188,26,20,24,21,67,9
188,71,11,19,36,33,16
188,10,13,23,31,74,37
188,66,33,1,28,15,4
188,1,30,4,71,31,4
188,22,28,66,32,16,15
189,18,1,77,24,26,9
189,23,30,66,36,21,7
189,26,22,25,35,63,21
189,11,19,71,15,13,21
189,12,11,27,80,26,12
189,33,30,67,24,8,30
190,33,55,12,36,36,37
190,14,13,62,0,25,30
190,34,30,73,5,29,12
190,36,39,7,51,21,0
190,36,56,33,12,15,0
190,21,15,27,75,0,5
191,3,23,36,22,2,66
191,0,27,13,28,62,21
191,2,59,1,35,6,14
191,11,30,38,3,24,55
191,9,59,11,16,6,7
191,60,0,0,4,23,38
192,7,12,50,6,39,10
192,62,18,10,20,25,35
192,4,19,37,68,0,28
192,17,30,22,15,53,32
192,3,56,1,18,0,34
192,21,71,4,21,10,12
193,4,66,10,20,18,10
193,31,19,20,57,14,25
193,35,17,32,51,20,34
193,10,54,13,34,20,18
193,3,52,21,5,27,4
193,36,26,56,9,11,39
194,36,31,9,53,10,31
194,2,23,21,3,17,75
194,5,10,18,16,52,19
194,66,5,16,18,26,37
194,25,37,12,1,60,28
194,52,24,28,7,20,0
195,1,5,80,33,14,27
195,27,73,28,29,26,8
195,27,26,16,56,34,37
195,29,23,11,10,68,28
195,23,37,17,69,12,7
195,31,8,4,80,21,34
196,17,33,66,20,0,23
196,28,26,68,13,8,24
196,28,0,23,6,37,73
196,32,0,32,9,26,53
196,26,25,16,0,15,70
196,26,35,33,38,59,27
197,2,3,1,30,64,21
197,0,33,55,0,31,25
197,26,7,24,2,51,8
197,11,37,2,55,31,8
197,17,13,3,36,28,60
197,28,35,24,25,70,36
198,4,2,18,24,36,65
198,28,27,66,10,19,39
198,23,38,9,5,18,72
198,36,34,53,23,39,9
198,17,7,24,69,13,24
198,37,23,31,66,0,0
199,39,51,34,16,34,22
199,55,26,17,1,32,4
199,3,31,27,18,33,66
199,24,25,13,3,37,77
199,27,6,31,33,23,63
199,30,27,61,9,32,0
200,27,33,24,1,67,12
200,22,17,13,72,35,29
200,3,22,27,53,0,6
200,18,27,16,59,28,17
200,76,30,17,20,2,0
200,72,8,30,25,27,29
201,30,1,35,30,71,34
201,21,32,64,12,13,19
201,39,18,80,2,27,23
201,22,56,32,4,16,16
201,0,14,24,39,76,31
201,7,31,32,36,76,16
202,63,6,15,31,12,14
202,28,5,23,60,17,38
202,23,58,10,24,10,17
202,63,35,39,30,14,29
202,76,39,32,17,13,36
202,60,2,28,34,1,14
203,56,3,5,27,36,3
203,79,16,12,30,26,4
203,32,4,27,23,75,5
203,34,9,71,32,7,31
203,22,32,38,31,30,51
203,22,71,11,23,35,0
204,62,8,34,5,15,11
204,5,31,73,19,12,32
204,37,38,28,38,57,34
204,17,74,9,31,25,39
204,16,24,25,3,67,22
204,70,27,36,7,37,28
205,18,21,67,13,28,37
205,58,20,26,24,32,11
205,70,39,1,23,4,20
205,57,3,33,23,16,27
205,77,10,29,7,25,20
205,32,34,71,1,36,19
206,56,34,33,18,1,27
206,8,33,19,22,26,54
206,13,2,79,17,27,17
206,33,34,31,20,76,38
206,5,76,19,7,30,0
206,35,3,12,38,30,59
207,4,38,68,1,26,36
207,64,32,35,37,19,23
207,32,19,33,6,77,30
207,19,80,8,14,26,28
207,7,6,0,52,14,24
207,4,12,72,20,5,2
208,30,70,12,25,13,6
208,74,16,14,14,12,39
208,57,21,11,0,9,6
208,32,62,34,32,9,37
208,26,65,15,16,4,34
208,6,5,24,26,0,52
209,3,28,62,27,14,15
209,1,52,22,19,10,13
209,8,24,0,79,26,23
209,1,0,67,11,17,25
209,35,17,39,71,39,1
209,27,21,79,7,32,29
210,28,53,22,3,13,11
210,26,30,20,36,7,77
210,9,21,56,35,20,16
210,33,39,63,5,26,24
210,18,38,23,59,37,39
210,16,9,8,12,78,22
211,24,55,39,7,36,16
211,70,33,36,4,30,8
211,1,21,39,19,73,16
211,36,10,26,33,15,60
211,10,14,3,4,16,80
211,14,16,37,61,21,1
212,1,62,13,15,0,23
212,19,79,33,9,7,33
212,10,23,16,13,22,65
212,34,3,26,18,23,59
212,24,4,16,60,3,19
212,1,7,8,58,20,25
213,28,26,38,54,15,21
213,36,37,35,76,10,9
213,22,28,13,3,29,76
213,3,61,31,19,23,26
213,65,35,35,28,20,8
213,37,58,26,0,35,38
214,30,22,75,17,28,38
214,31,20,24,32,77,25
214,18,5,69,2,0,0
214,34,16,7,7,33,77
214,4,19,35,64,8,32
214,30,17,51,1,25,15
215,14,70,5,0,27,8
215,80,27,0,26,30,7
215,52,8,25,11,14,5
215,14,36,6,34,66,9
215,5,4,55,5,0,14
215,2,4,11,56,31,2
216,3,1,30,7,54,19
216,71,33,12,10,20,10
216,27,8,2,23,18,54
216,52,33,14,13,30,0
216,36,13,17,52,38,31
216,8,35,22,2,72,16
217,13,23,37,53,6,7
217,25,64,20,13,4,25
217,25,33,3,0,12,68
217,61,36,26,27,17,7
217,25,36,19,62,5,36
217,1,26,12,23,16,50
218,67,33,31,27,18,15
218,8,21,32,51,15,25
218,15,30,39,38,70,22
218,38,6,21,34,16,67
218,1,20,27,2,73,36
218,25,3,73,38,21,5
219,26,75,28,29,33,39
219,13,23,13,55,18,10
219,8,29,28,4,11,52
219,75,26,21,25,30,1
219,52,35,5,1,9,6
219,36,31,32,36,73,23
220,16,38,22,8,66,5
220,63,26,27,5,27,15
220,71,11,28,13,1,22
220,28,54,19,37,39,5
220,76,28,5,39,18,29
220,38,71,8,13,33,2
221,58,1,34,16,13,24
221,32,36,57,21,39,22
221,4,9,2,19,13,75
221,26,27,65,37,3,35
221,17,34,17,2,73,12
221,39,18,6,18,10,64
222,27,67,34,6,15,0
222,26,22,56,12,16,22
222,4,16,1,36,60,7
222,2,1,32,23,25,71
222,26,39,68,7,8,23
222,20,10,3,22,72,35
223,15,1,13,80,19,4
223,28,12,64,0,26,11
223,17,3,70,10,28,36
223,7,17,13,78,28,4
223,10,6,76,35,37,2
223,18,68,18,33,23,26
224,18,3,15,23,28,61
224,35,39,79,4,9,7
224,11,35,20,60,28,10
224,25,34,71,25,12,9
224,25,35,73,2,39,22
224,72,7,27,7,3,34
225,21,62,28,20,19,36
225,7,0,16,7,15,57
225,79,6,0,4,20,17
225,1,53,21,12,20,38
225,79,35,22,31,25,27
225,20,14,36,51,21,13
226,60,20,15,22,13,8
226,2,6,17,68,27,21
226,7,34,50,7,5,19
226,14,20,79,34,18,37
226,69,19,27,3,2,35
226,30,52,28,5,37,16
227,31,53,19,31,24,29
227,24,0,16,17,79,15
227,38,71,31,8,28,27
227,26,24,3,71,17,39
227,20,58,1,8,30,39
227,31,1,17,11,55,26
228,26,17,51,12,22,2
228,73,31,37,23,25,8
228,26,34,72,18,18,17
228,32,1,59,29,8,25
228,24,5,27,60,19,30
228,34,25,37,39,31,61
229,14,54,39,31,10,16
229,65,0,29,34,3,13
229,54,6,0,32,7,36
229,23,9,29,52,2,22
229,17,11,74,2,22,37
229,4,20,23,52,7,6
230,1,39,11,1,61,37
230,10,25,53,3,29,26
230,16,19,31,3,16,75
230,6,16,27,26,30,71
230,19,2,9,4,0,62
230,15,33,9,64,9,11
231,78,19,7,16,29,29
231,15,66,9,24,22,37
231,14,75,37,3,35,39
231,33,76,6,18,21,14
231,38,3,4,63,24,22
231,8,33,33,23,61,23
232,79,34,29,37,1,31
232,59,21,25,33,38,5
232,80,25,6,36,26,20
232,20,12,35,63,16,4
232,36,39,22,57,21,39
232,72,12,13,16,38,27
233,38,39,4,72,31,39
233,5,27,10,51,8,32
233,60,37,3,21,25,12
233,2,30,34,21,55,28
233,64,16,30,9,32,34
233,22,17,16,0,38,63
234,11,2,10,17,52,1
234,3,32,14,72,3,26
234,5,20,3,75,0,15
234,36,3,50,19,39,35
234,53,1,32,20,11,18
234,25,24,14,20,33,64
235,70,28,39,9,21,32
235,80,1,13,25,17,1
235,15,25,51,35,34,38
235,75,12,11,22,18,15
235,80,1,31,6,30,35
235,22,24,63,0,18,25
236,34,22,66,1,12,27
236,21,53,30,3,12,17
236,30,36,7,53,34,8
236,79,28,36,32,35,28
236,3,6,25,20,54,3
236,30,5,0,10,70,2
237,34,9,50,18,38,14
237,12,39,38,37,66,3
237,15,67,21,2,35,9
237,9,14,54,13,0,13
237,24,22,28,55,8,30
237,24,6,55,11,6,33
238,64,2,6,13,29,30
238,28,66,35,6,13,37
238,12,6,14,2,75,7
238,32,30,77,21,31,21
238,65,37,24,8,35,18
238,10,75,14,38,6,9
239,13,19,65,12,0,23
239,7,23,18,16,50,23
239,15,24,80,27,38,16
239,36,29,22,64,16,0
239,24,29,4,15,11,80
239,32,25,29,6,58,24
240,30,75,3,17,36,35
240,0,24,63,19,17,22
240,17,16,60,31,31,4
240,61,14,11,10,24,28
240,2,34,23,24,79,0
240,11,23,21,67,9,11
241,18,73,14,23,11,23
241,3,74,18,14,11,12
241,31,28,2,29,70,32
241,22,30,9,72,24,21
241,5,7,28,14,50,37
241,35,37,3,7,53,2
242,2,21,20,74,32,5
242,8,31,38,66,0,2
242,3,68,25,14,30,10
242,26,64,33,28,13,4
242,7,75,35,33,11,24
242,80,11,6,19,19,31
243,22,23,1,29,59,6
243,19,9,5,20,16,76
243,0,39,63,8,14,39
243,34,27,11,69,25,26
243,19,28,31,66,39,31
243,23,24,27,0,37,70
244,0,25,3,25,0,60
244,14,7,18,13,17,75
244,28,25,31,36,52,35
244,34,80,32,31,7,23
244,39,36,61,31,29,13
244,63,27,3,20,3,13
245,22,6,34,79,31,13
245,1,67,33,10,18,31
245,14,37,22,29,20,68
245,18,18,10,10,3,55
245,35,28,12,19,69,13
245,34,27,51,6,15,20
246,26,66,23,26,12,20
246,11,28,37,19,59,28
246,28,12,20,22,68,0
246,5,3,56,12,13,21
246,19,33,11,29,79,15
246,0,32,25,33,18,59
247,31,5,15,21,77,17
247,37,34,39,2,33,74
247,16,32,59,5,2,8
247,12,59,35,3,12,23
247,65,35,24,21,32,25
247,32,32,22,37,61,16
248,78,16,5,13,25,16
248,16,7,4,71,21,12
248,21,23,33,74,23,30
248,7,3,14,37,18,62
248,72,33,37,23,2,33
248,38,78,28,37,2,20
249,10,19,18,52,17,27
249,14,24,20,8,74,25
249,61,19,16,26,30,28
249,0,8,70,22,28,6
249,36,50,37,14,11,29
249,15,11,3,68,14,36
250,4,50,38,9,14,7
250,29,30,25,74,20,24
250,20,12,2,32,3,56
250,76,39,16,25,27,20
250,51,19,4,5,30,35
250,14,37,1,38,68,4
251,72,5,30,1,10,23
251,35,26,36,28,22,66
251,52,13,0,34,28,7
251,8,54,29,39,31,18
251,37,31,12,79,34,2
251,77,1,15,21,6,10
252,7,37,56,35,25,34
252,34,31,12,5,77,38
252,33,80,34,19,28,19
252,22,26,25,39,29,67
252,71,27,31,38,30,3
252,11,24,3,76,26,1
253,26,20,8,3,68,0
253,25,10,58,30,3,11
253,38,55,16,12,8,10
253,39,6,0,54,14,1
253,14,74,1,16,32,1
253,0,29,34,33,21,62
254,18,12,0,73,34,11
254,39,28,5,7,51,0
254,27,21,34,50,5,36
254,78,22,33,21,15,7
254,12,15,77,30,39,36
254,30,2,17,22,32,78
255,25,24,38,1,11,70
255,19,11,14,25,26,59
255,39,71,25,14,32,18
255,16,32,21,18,1,59
255,65,15,32,4,14,16
255,74,19,14,2,0,15
256,20,8,69,31,2,22
256,78,13,18,17,21,3
256,4,9,50,33,12,6
256,55,8,12,5,8,21
256,29,19,31,77,27,12
256,31,24,4,6,37,67
257,12,28,20,9,31,75
257,30,3,72,39,5,9
257,13,13,39,26,63,3
257,33,34,18,10,70,39
257,24,25,57,31,30,32
257,16,35,26,72,4,28
258,16,34,78,35,8,17
258,35,36,74,38,23,9
258,9,17,76,12,19,27
258,77,8,10,3,39,25
258,76,33,36,36,8,20
258,20,15,20,74,24,35
259,10,4,12,60,7,31
259,18,7,78,22,8,31
259,39,39,35,57,32,33
259,19,74,37,34,26,39
259,36,38,13,63,18,16
259,13,36,23,17,4,73
260,9,35,28,79,36,37
260,4,18,12,38,51,28
260,38,16,65,9,27,0
260,25,33,5,38,62,14
260,26,0,31,37,64,5
260,25,72,5,37,30,38
261,5,35,16,12,79,13
261,38,60,8,35,13,17
261,13,76,6,15,37,7
261,14,33,34,26,37,79
261,79,25,17,18,16,0
261,15,35,19,62,2,34
262,25,78,2,24,6,13
262,3,24,9,26,39,60
262,2,7,33,26,32,58
262,21,16,15,21,58,36
262,34,25,7,32,4,80
262,32,80,17,24,14,13
263,25,35,35,71,37,10
263,26,30,52,5,3,36
263,30,62,12,10,5,33
263,9,10,54,29,39,16
263,63,34,10,20,10,0
263,66,24,30,7,14,33
264,14,36,14,37,55,28
264,16,30,74,4,18,3
264,29,0,74,0,0,6
264,30,17,10,16,76,22
264,24,19,63,13,0,18
264,38,50,16,12,36,26
265,3,1,21,17,70,20
265,20,27,11,76,25,11
265,14,56,17,32,11,30
265,17,31,21,28,80,36
265,15,12,3,18,72,17
265,8,54,31,26,4,27
266,4,5,80,16,36,27
266,35,57,21,20,31,19
266,3,28,7,66,37,7
266,2,56,3,25,39,7
266,38,67,3,36,30,10
266,13,12,19,21,19,62
267,17,27,72,28,6,24
267,65,8,14,29,11,30
267,8,50,9,36,15,1
267,30,66,7,0,11,22
267,9,25,15,72,8,13
267,0,4,50,7,23,8
268,0,38,58,19,10,31
268,39,36,22,71,33,22
268,32,62,2,31,26,25
268,0,24,28,20,56,37
268,72,17,3,35,39,17
268,16,0,30,33,38,66
269,35,64,8,28,30,11
269,25,22,36,25,36,65
269,21,8,24,55,9,6
269,27,33,56,29,5,25
269,30,37,58,31,26,12
269,13,7,30,35,27,79
270,5,3,38,26,51,3
270,77,24,7,2,13,35
270,14,8,73,10,38,10
270,16,74,2,12,33,39
270,32,32,31,68,2,32
270,39,8,14,53,0,7
271,37,12,35,20,1,63
271,13,18,62,1,9,39
271,18,32,25,23,8,68
271,37,62,34,32,16,2
271,6,24,37,12,30,62
271,39,27,11,36,69,26
272,35,15,15,74,5,21
272,37,61,28,13,38,19
272,1,10,4,29,50,9
272,64,23,26,28,28,1
272,22,36,15,35,33,62
272,24,16,13,30,57,20
273,19,52,24,30,15,5
273,10,80,24,2,16,20
273,12,38,78,12,13,5
273,25,10,25,66,14,29
273,10,23,32,2,19,72
273,28,17,9,0,53,21
274,13,23,54,29,24,6
274,78,24,25,9,36,3
274,72,35,38,5,15,12
274,29,55,9,17,33,32
274,66,1,23,11,30,25
274,28,0,5,53,31,16
275,1,57,38,15,25,15
275,39,28,55,33,17,9
275,76,10,3,38,34,4
275,18,30,25,80,38,4
275,76,39,19,7,4,35
275,12,70,30,13,27,14
276,2,0,9,35,29,62
276,0,19,22,53,29,24
276,34,35,24,68,32,24
276,9,79,23,18,4,17
276,35,33,20,13,57,14
276,4,11,38,4,66,0
277,67,28,8,8,16,36
277,27,2,14,50,1,33
277,36,34,74,2,19,1
277,28,76,23,13,23,22
277,5,37,12,17,17,71
277,14,6,35,57,8,31
278,33,1,17,21,12,66
278,1,32,31,22,54,37
278,60,27,3,11,27,0
278,25,37,18,28,66,28
278,5,1,3,2,19,53
278,15,11,4,20,71,23
279,4,29,31,0,76,13
279,4,2,54,0,17,23
279,26,28,37,1,26,60
279,30,4,21,70,35,6
279,30,61,38,9,35,28
279,25,31,3,6,34,55
280,18,25,7,36,62,10
280,74,22,35,31,5,16
280,30,37,67,2,15,22
280,0,32,60,22,29,1
280,36,9,54,23,15,8
280,4,14,29,28,33,54
281,9,0,56,33,10,3
281,17,11,16,13,69,19
281,18,11,17,15,12,66
281,21,17,15,78,22,23
281,14,67,27,7,17,38
281,56,3,20,38,35,2
282,11,16,72,31,35,31
282,28,34,2,6,53,6
282,70,18,17,12,27,17
282,19,80,27,1,17,32
282,61,26,24,26,37,7
282,34,7,79,13,2,34
283,69,28,22,11,35,35
283,1,7,14,25,0,75
283,35,22,35,12,55,2
283,7,15,33,38,70,13
283,21,9,70,9,16,6
283,10,16,60,24,13,14
284,29,75,33,24,18,7
284,0,15,27,52,34,33
284,39,21,61,17,23,1
284,5,9,18,9,58,29
284,22,13,24,56,20,9
284,38,16,28,9,51,35
285,32,1,51,13,27,30
285,50,34,13,3,11,23
285,28,73,28,24,39,24
285,1,7,33,29,58,14
285,8,37,29,21,35,77
285,8,37,7,27,69,29
286,7,9,12,12,37,75
286,34,14,23,5,24,80
286,22,24,5,53,25,39
286,29,34,80,24,36,30
286,5,30,17,35,18,67
286,17,23,75,22,0,30
287,3,18,61,4,10,30
287,0,6,25,60,38,13
287,28,36,5,3,74,32
287,17,26,23,30,18,54
287,19,32,70,24,14,9
287,20,67,38,6,34,33
288,80,21,9,28,10,24
288,12,26,55,18,30,6
288,7,28,2,71,29,22
288,75,1,6,27,30,21
288,24,74,24,17,38,25
288,26,62,6,32,33,9
289,22,29,0,53,29,11
289,37,18,2,8,77,34
289,25,39,63,8,28,9
289,0,3,52,26,28,33
289,27,5,2,11,55,26
289,1,36,37,0,27,66
290,37,6,2,20,14,78
290,20,6,39,23,63,7
290,23,9,69,6,26,6
290,78,32,27,24,13,28
290,15,35,51,4,11,19
290,34,39,26,1,24,56
291,53,28,17,36,19,4
291,68,34,24,16,7,34
291,8,26,73,15,19,8
291,16,23,72,39,14,33
291,15,1,13,66,36,25
291,37,26,75,35,22,39
292,39,79,14,22,22,28
292,22,36,67,3,36,28
292,14,29,29,3,34,64
292,52,20,34,10,4,32
292,11,6,78,37,17,6
292,9,1,18,72,25,38
293,22,21,31,55,7,33
293,71,30,21,5,23,34
293,73,9,6,30,37,19
293,25,15,64,31,22,18
293,73,24,26,31,0,23
293,28,9,17,15,8,79
294,5,8,61,4,28,12
294,23,38,19,67,10,37
294,33,32,34,54,19,29
294,59,3,2,30,23,27
294,14,25,65,26,13,32
294,14,19,75,25,0,36
295,31,11,55,0,8,7
295,3,37,53,37,16,13
295,12,38,64,2,34,4
295,61,17,9,16,30,35
295,37,24,68,14,33,21
295,34,2,79,6,9,36
296,22,55,17,7,1,20
296,79,39,28,36,39,4
296,5,6,13,24,4,68
296,34,34,55,9,21,31
296,12,37,21,1,71,16
296,52,39,28,16,29,15
297,59,9,22,38,28,4
297,72,31,16,17,5,5
297,51,24,38,14,24,36
297,4,10,0,76,38,4
297,35,8,17,6,24,53
297,1,12,28,31,72,34
298,73,0,13,27,23,37
298,35,50,2,35,0,17
298,12,1,13,51,30,14
298,3,27,8,37,77,1
298,36,38,34,63,25,21
298,24,53,19,17,0,23
299,8,29,35,3,71,14
299,68,9,6,14,18,15
299,76,25,36,3,30,15
299,51,2,0,13,12,27
299,33,24,58,20,3,35
299,33,22,25,65,29,27
300,39,38,7,0,22,67
300,11,34,29,61,18,17
300,26,1,38,62,7,28
300,54,15,15,5,39,1
300,14,39,14,21,0,66
300,28,39,50,33,10,10
301,35,72,14,30,23,5
301,20,5,3,53,16,28
301,66,12,19,13,10,0
301,35,61,20,15,33,36
301,18,29,75,1,29,29
301,15,0,27,0,55,32
302,24,5,29,17,4,65
302,6,11,22,11,14,61
302,15,68,25,20,0,2
302,39,22,24,34,33,64
302,36,13,3,22,78,37
302,29,23,9,72,12,22
303,7,9,25,64,8,27
303,35,72,32,1,16,20
303,27,24,15,25,15,80
303,76,13,6,10,24,8
303,37,8,18,28,63,31
303,6,22,38,30,65,25
304,38,28,14,29,80,27
304,26,30,27,54,2,11
304,6,22,1,24,76,34
304,31,72,18,9,19,27
304,11,25,38,36,1,53
304,63,12,38,12,37,14
305,37,71,35,31,26,3
305,57,34,23,3,14,29
305,4,6,8,53,14,34
305,27,39,23,69,22,9
305,73,33,19,18,14,29
305,37,0,67,8,37,22
306,27,19,62,17,11,34
306,76,22,10,31,31,12
306,11,37,67,6,26,22
306,29,24,2,2,70,36
306,14,34,53,2,7,22
306,1,39,20,15,52,18
307,66,2,27,22,0,14
307,58,24,13,17,7,11
307,6,37,53,21,19,8
307,57,4,2,2,12,22
307,80,32,24,17,23,15
307,33,11,36,76,17,29
308,4,1,19,39,14,68
308,75,29,21,5,6,19
308,22,69,30,21,10,14
308,33,15,9,9,35,67
308,32,20,28,33,52,5
308,62,17,19,18,21,36
309,8,70,24,10,24,4
309,24,33,16,28,64,5
309,17,29,30,62,2,25
309,20,13,16,30,80,4
309,31,30,32,54,32,35
309,39,30,66,8,6,34
310,39,10,6,16,63,35
310,37,35,28,32,50,18
310,4,15,23,7,8,64
310,11,77,9,36,28,23
310,8,38,33,9,25,66
310,19,78,9,9,37,29
311,11,2,8,68,35,10
311,6,9,64,20,8,17
311,6,14,28,37,30,67
311,1,65,21,25,30,35
311,9,50,27,34,12,13
311,32,35,15,34,34,76
312,25,15,18,20,75,19
312,34,14,22,28,11,78
312,39,78,23,39,38,16
312,22,7,59,8,3,22
312,1,33,20,21,55,16
312,36,15,2,18,52,15
313,25,31,27,78,30,14
313,17,21,26,34,69,10
313,2,58,21,25,36,29
313,13,29,25,14,73,39
313,39,35,34,0,34,80
313,21,76,21,3,17,13
314,24,29,6,18,52,13
314,37,16,29,14,15,72
314,67,11,37,6,19,28
314,59,15,29,10,33,35
314,24,20,65,18,26,39
314,25,33,3,34,2,75
315,2,73,17,20,33,18
315,13,17,10,32,73,23
315,18,36,13,12,21,75
315,12,10,17,7,78,9
315,7,39,18,0,27,56
315,27,1,11,1,55,19
316,69,9,38,7,11,16
316,16,38,33,32,37,78
316,10,18,59,4,34,31
316,12,22,0,20,38,76
316,6,15,67,24,37,15
316,79,11,1,30,37,18
317,8,37,70,27,18,8
317,3,24,30,63,5,13
317,34,10,16,27,14,62
317,21,14,6,73,15,9
317,38,32,33,62,6,1
317,32,21,74,19,25,15
318,20,31,9,71,19,31
318,2,50,19,9,31,13
318,27,23,5,15,34,64
318,35,16,75,2,20,36
318,30,39,65,15,15,24
318,16,8,55,9,37,9
319,35,38,66,11,9,13
319,38,10,24,69,26,37
319,4,36,72,1,9,16
319,31,3,20,32,22,59
319,17,12,15,15,33,65
319,4,13,39,20,0,76
320,57,28,1,13,9,0
320,6,18,20,7,6,51
320,10,14,74,26,5,17
320,11,34,61,39,39,2
320,35,24,4,37,72,20
320,28,8,64,10,9,20
321,75,32,22,3,26,6
321,13,22,20,7,66,14
321,80,38,1,21,4,8
321,36,26,22,4,77,0
321,62,29,1,34,37,13
321,55,37,16,10,1,19
322,70,14,30,4,31,21
322,14,4,24,32,56,14
322,4,29,37,76,13,31
322,31,33,28,73,21,19
322,17,23,28,72,7,23
322,50,0,32,17,17,8
323,31,8,64,0,0,18
323,13,13,66,5,7,26
323,14,10,35,54,35,2
323,26,64,32,20,33,16
323,5,79,23,14,28,16
323,13,25,38,57,29,39
324,21,18,58,17,32,21
324,23,21,67,38,25,19
324,63,38,39,38,1,36
324,8,4,20,25,66,24
324,8,9,29,32,37,60
324,39,17,20,8,59,33
325,55,34,10,32,24,12
325,73,27,34,32,20,0
325,28,34,0,63,8,10
325,25,0,57,10,7,25
325,21,21,62,23,15,9
325,35,24,51,6,35,24
326,10,6,4,28,54,11
326,20,10,12,7,4,63
326,29,5,73,16,0,26
326,4,13,37,3,12,72
326,3,23,37,17,1,60
326,31,60,25,3,27,36
327,4,29,66,12,37,19
327,37,36,12,15,28,67
327,67,26,11,1,27,26
327,14,2,8,79,32,13
327,6,12,60,12,26,3
327,2,34,30,77,24,22
328,19,20,23,10,3,67
328,24,60,1,8,2,22
328,39,18,5,34,32,58
328,32,3,11,3,20,68
328,14,33,52,13,23,5
328,24,39,77,14,27,36
329,21,13,18,13,69,6
329,29,38,64,38,31,22
329,5,23,10,51,33,4
329,10,21,8,39,54,28
329,71,5,31,22,39,29
329,8,13,15,17,50,34
330,34,57,30,10,39,31
330,29,34,58,6,9,5
330,6,6,75,29,12,1
330,21,26,37,1,30,51
330,17,6,15,72,9,15
330,26,18,24,63,37,35
331,28,76,37,8,24,37
331,12,0,74,31,12,21
331,19,70,26,33,36,33
331,69,28,21,6,3,9
331,24,36,28,61,14,23
331,14,17,10,12,50,7
332,26,11,20,60,17,15
332,11,67,38,18,27,3
332,8,24,32,0,33,61
332,31,31,18,27,30,58
332,36,20,13,20,52,37
332,1,28,7,1,30,53
333,23,22,58,24,28,22
333,56,18,18,27,23,24
333,28,71,33,13,16,4
333,15,6,63,2,12,5
333,51,13,15,30,4,31
333,36,3,34,78,23,3
334,2,24,31,72,15,31
334,22,8,11,25,36,56
